t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.7780,-0.261021,-1.177260,1.129904,0.8825,-5.4617,3.1775,0.00
0.7790,-0.260130,-1.171788,1.126720,0.8961,-5.4784,3.1877,0.00
0.7800,-0.259226,-1.166299,1.123526,0.9099,-5.4954,3.1982,0.00
0.7810,-0.258307,-1.160793,1.120321,0.9237,-5.5125,3.2088,0.00
0.7820,-0.257375,-1.155270,1.117105,0.9376,-5.5299,3.2196,0.00
0.7830,-0.256428,-1.149728,1.113879,0.9517,-5.5476,3.2307,0.00
0.7840,-0.255468,-1.144170,1.110641,0.9658,-5.5655,3.2420,0.00
0.7850,-0.254493,-1.138593,1.107392,0.9801,-5.5836,3.2535,0.00
0.7860,-0.253504,-1.132998,1.104131,0.9944,-5.6020,3.2652,0.00
0.7870,-0.252501,-1.127384,1.100858,1.0089,-5.6207,3.2771,0.00
0.7880,-0.251483,-1.121752,1.097574,1.0235,-5.6396,3.2893,0.00
0.7890,-0.250450,-1.116100,1.094277,1.0381,-5.6588,3.3017,0.00
0.7900,-0.249403,-1.110429,1.090967,1.0530,-5.6783,3.3143,0.00
0.7910,-0.248340,-1.104739,1.087645,1.0679,-5.6981,3.3272,0.00
0.7920,-0.247263,-1.099028,1.084309,1.0829,-5.7182,3.3404,0.00
0.7930,-0.246171,-1.093297,1.080961,1.0981,-5.7386,3.3537,0.00
0.7940,-0.245063,-1.087545,1.077598,1.1134,-5.7593,3.3674,0.00
0.7950,-0.243940,-1.081773,1.074222,1.1288,-5.7803,3.3813,0.00
0.7960,-0.242802,-1.075980,1.070832,1.1444,-5.8016,3.3954,0.00
0.7970,-0.241647,-1.070165,1.067428,1.1601,-5.8233,3.4099,0.00
0.7980,-0.240477,-1.064327,1.064009,1.1759,-5.8453,3.4246,0.00
0.7990,-0.239291,-1.058468,1.060575,1.1919,-5.8676,3.4396,0.00
0.8000,-0.238089,-1.052586,1.057126,1.2080,-5.8903,3.4549,0.00
0.8010,-0.236871,-1.046682,1.053661,1.2243,-5.9134,3.4705,0.00
0.8020,-0.235637,-1.040754,1.050181,1.2407,-5.9369,3.4864,0.00
0.8030,-0.234386,-1.034802,1.046684,1.2573,-5.9607,3.5026,0.00
0.8040,-0.233118,-1.028826,1.043171,1.2740,-5.9849,3.5192,0.00
0.8050,-0.231833,-1.022826,1.039641,1.2909,-6.0096,3.5360,0.00
0.8060,-0.230532,-1.016801,1.036095,1.3080,-6.0346,3.5532,0.00
0.8070,-0.229213,-1.010750,1.032531,1.3252,-6.0601,3.5708,0.00
0.8080,-0.227877,-1.004674,1.028949,1.3426,-6.0860,3.5886,0.00
0.8090,-0.226524,-0.998571,1.025349,1.3602,-6.1124,3.6069,0.00
0.8100,-0.225152,-0.992442,1.021730,1.3779,-6.1392,3.6255,0.00
0.8110,-0.223763,-0.986286,1.018093,1.3959,-6.1665,3.6445,0.00
0.8120,-0.222356,-0.980102,1.014436,1.4140,-6.1943,3.6638,0.00
0.8130,-0.220930,-0.973890,1.010760,1.4324,-6.2226,3.6836,0.00
0.8140,-0.219487,-0.967650,1.007064,1.4509,-6.2513,3.7038,0.00
0.8150,-0.218024,-0.961380,1.003347,1.4696,-6.2807,3.7244,0.00
0.8160,-0.216542,-0.955081,0.999609,1.4886,-6.3105,3.7454,0.00
0.8170,-0.215042,-0.948751,0.995851,1.5078,-6.3409,3.7669,0.00
0.8180,-0.213522,-0.942391,0.992070,1.5272,-6.3719,3.7888,0.00
0.8190,-0.211983,-0.936000,0.988268,1.5468,-6.4035,3.8112,0.00
0.8200,-0.210423,-0.929576,0.984442,1.5667,-6.4357,3.8340,0.00
0.8210,-0.208844,-0.923120,0.980594,1.5868,-6.4685,3.8574,0.00
0.8220,-0.207245,-0.916630,0.976721,1.6071,-6.5019,3.8812,0.00
0.8230,-0.205625,-0.910107,0.972825,1.6278,-6.5361,3.9056,0.00
0.8240,-0.203984,-0.903549,0.968904,1.6486,-6.5709,3.9305,0.00
0.8250,-0.202322,-0.896957,0.964957,1.6698,-6.6063,3.9560,0.00
0.8260,-0.200639,-0.890327,0.960985,1.6912,-6.6426,3.9820,0.00
0.8270,-0.198934,-0.883662,0.956987,1.7130,-6.6795,4.0087,0.00
0.8280,-0.197207,-0.876959,0.952961,1.7350,-6.7173,4.0359,0.00
0.8290,-0.195459,-0.870218,0.948908,1.7573,-6.7558,4.0638,0.00
0.8300,-0.193687,-0.863437,0.944826,1.7800,-6.7952,4.0923,0.00
0.8310,-0.191893,-0.856617,0.940716,1.8029,-6.8354,4.1215,0.00
0.8320,-0.190075,-0.849756,0.936576,1.8262,-6.8765,4.1513,0.00
0.8330,-0.188234,-0.842853,0.932405,1.8499,-6.9185,4.1819,0.00
0.8340,-0.186369,-0.835908,0.928204,1.8739,-6.9615,4.2132,0.00
0.8350,-0.184480,-0.828919,0.923971,1.8983,-7.0054,4.2453,0.00
0.8360,-0.182567,-0.821886,0.919705,1.9231,-7.0503,4.2782,0.00
0.8370,-0.180628,-0.814807,0.915405,1.9483,-7.0963,4.3119,0.00
0.8380,-0.178663,-0.807681,0.911072,1.9739,-7.1433,4.3465,0.00
0.8390,-0.176673,-0.800508,0.906703,1.9999,-7.1915,4.3820,0.00
0.8400,-0.174657,-0.793286,0.902299,2.0263,-7.2408,4.4183,0.00
0.8410,-0.172614,-0.786013,0.897857,2.0533,-7.2913,4.4556,0.00
0.8420,-0.170544,-0.778690,0.893378,2.0806,-7.3431,4.4939,0.00
0.8430,-0.168446,-0.771314,0.888859,2.1085,-7.3962,4.5333,0.00
0.8440,-0.166319,-0.763883,0.884301,2.1369,-7.4506,4.5737,0.00
0.8450,-0.164164,-0.756398,0.879701,2.1658,-7.5065,4.6152,0.00
0.8460,-0.161980,-0.748856,0.875059,2.1953,-7.5638,4.6579,0.00
0.8470,-0.159766,-0.741255,0.870374,2.2253,-7.6226,4.7018,0.00
0.8480,-0.157522,-0.733595,0.865644,2.2559,-7.6830,4.7470,0.00
0.8490,-0.155246,-0.725874,0.860868,2.2872,-7.7450,4.7935,0.00
0.8500,-0.152939,-0.718089,0.856045,2.3191,-7.8088,4.8413,0.00
0.8510,-0.150600,-0.710239,0.851173,2.3516,-7.8744,4.8906,0.00
0.8520,-0.148228,-0.702323,0.846251,2.3849,-7.9418,4.9415,0.00
0.8530,-0.145822,-0.694338,0.841277,2.4189,-8.0112,4.9938,0.00
0.8540,-0.143381,-0.686282,0.836249,2.4536,-8.0827,5.0479,0.00
0.8550,-0.140905,-0.678153,0.831166,2.4891,-8.1563,5.1037,0.00
0.8560,-0.138393,-0.669950,0.826027,2.5255,-8.2322,5.1613,0.00
0.8570,-0.135845,-0.661669,0.820829,2.5627,-8.3104,5.2208,0.00
0.8580,-0.133258,-0.653308,0.815570,2.6009,-8.3910,5.2823,0.00
0.8590,-0.130633,-0.644866,0.810248,2.6399,-8.4743,5.3460,0.00
0.8600,-0.127968,-0.636338,0.804861,2.6800,-8.5603,5.4118,0.00
0.8610,-0.125263,-0.627722,0.799406,2.7212,-8.6492,5.4801,0.00
0.8620,-0.122515,-0.619016,0.793882,2.7634,-8.7411,5.5508,0.00
0.8630,-0.119725,-0.610216,0.788286,2.8067,-8.8361,5.6241,0.00
0.8640,-0.116890,-0.601318,0.782614,2.8513,-8.9346,5.7003,0.00
0.8650,-0.114010,-0.592320,0.776865,2.8972,-9.0365,5.7793,0.00
0.8660,-0.111084,-0.583218,0.771034,2.9444,-9.1422,5.8615,0.00
0.8670,-0.108109,-0.574007,0.765120,2.9930,-9.2519,5.9471,0.00
0.8680,-0.105085,-0.564685,0.759117,3.0431,-9.3657,6.0361,0.00
0.8690,-0.102010,-0.555245,0.753024,3.0948,-9.4840,6.1289,0.00
0.8700,-0.098882,-0.545685,0.746834,3.1482,-9.6070,6.2257,0.00
0.8710,-0.095699,-0.535998,0.740546,3.2033,-9.7351,6.3268,0.00
0.8720,-0.092460,-0.526180,0.734153,3.2603,-9.8684,6.4325,0.00
0.8730,-0.089163,-0.516226,0.727652,3.3193,-10.0075,6.5431,0.00
0.8740,-0.085806,-0.506128,0.721037,3.3804,-10.1526,6.6589,0.00
0.8750,-0.082386,-0.495881,0.714303,3.4437,-10.3042,6.7804,0.00
0.8760,-0.078902,-0.485478,0.707443,3.5095,-10.4628,6.9080,0.00
0.8770,-0.075350,-0.474912,0.700452,3.5778,-10.6287,7.0421,0.00
0.8780,-0.071728,-0.464176,0.693322,3.6488,-10.8027,7.1834,0.00
0.8790,-0.068033,-0.453260,0.686046,3.7227,-10.9852,7.3323,0.00
0.8800,-0.064262,-0.442155,0.678616,3.7998,-11.1770,7.4896,0.00
0.8810,-0.060413,-0.430853,0.671023,3.8802,-11.3787,7.6559,0.00
0.8820,-0.056480,-0.419342,0.663258,3.9641,-11.5911,7.8321,0.00
0.8830,-0.052462,-0.407612,0.655310,4.0519,-11.8152,8.0191,0.00
0.8840,-0.048353,-0.395650,0.647168,4.1438,-12.0518,8.2179,0.00
0.8850,-0.044149,-0.383443,0.638819,4.2401,-12.3020,8.4297,0.00
0.8860,-0.039846,-0.370977,0.630249,4.3412,-12.5670,8.6557,0.00
0.8870,-0.035439,-0.358235,0.621443,4.4474,-12.8481,8.8974,0.00
0.8880,-0.030922,-0.345202,0.612386,4.5590,-13.1467,9.1564,0.00
0.8890,-0.026290,-0.331858,0.603057,4.6766,-13.4644,9.4347,0.00
0.8900,-0.021537,-0.318184,0.593437,4.8004,-13.8027,9.7343,0.00
0.8910,-0.016655,-0.304158,0.583502,4.9310,-14.1636,10.0575,0.00
0.8920,-0.011639,-0.289755,0.573228,5.0688,-14.5489,10.4072,0.00
0.8930,-0.006480,-0.274951,0.562587,5.2141,-14.9607,10.7862,0.00
0.8940,-0.001171,-0.259718,0.551546,5.3673,-15.4012,11.1980,0.00
0.8950,0.004297,-0.244024,0.540071,5.5286,-15.8722,11.6463,0.00
0.8960,0.009931,-0.227840,0.528122,5.6980,-16.3756,12.1352,0.00
0.8970,0.015739,-0.211132,0.515657,5.8753,-16.9128,12.6689,0.00
0.8980,0.021729,-0.193864,0.502628,6.0597,-17.4841,13.2519,0.00
0.8990,0.027907,-0.176005,0.488983,6.2497,-18.0888,13.8884,0.00
0.9000,0.034278,-0.157522,0.474665,6.4429,-18.7234,14.5815,0.00
0.9010,0.040841,-0.138388,0.459619,6.6352,-19.3815,15.3330,0.00
0.9020,0.047593,-0.118588,0.443785,6.8208,-20.0516,16.1416,0.00
0.9030,0.054522,-0.098120,0.427110,6.9914,-20.7158,17.0012,0.00
0.9040,0.061606,-0.077006,0.409550,7.1361,-21.3483,17.8991,0.00
0.9050,0.068812,-0.055297,0.391079,7.2413,-21.9148,18.8138,0.00
0.9060,0.076089,-0.033084,0.371700,7.2919,-22.3744,19.7142,0.00
0.9070,0.083376,-0.010503,0.351450,7.2739,-22.6843,20.5611,0.00
0.9080,0.090595,0.012274,0.330411,7.1768,-22.8077,21.3120,0.00
0.9090,0.097666,0.035045,0.308702,6.9976,-22.7231,21.9291,0.00
0.9100,0.104510,0.057601,0.286473,6.7420,-22.4309,22.3870,0.00
0.9110,0.111057,0.079747,0.263892,6.4237,-21.9536,22.6780,0.00
0.9120,0.117257,0.101321,0.241119,6.0610,-21.3294,22.8115,0.00
0.9130,0.123077,0.122202,0.218299,5.6733,-20.6031,22.8094,0.00
0.9140,0.128503,0.142318,0.195551,5.2773,-19.8175,22.6991,0.00
0.9150,0.133535,0.161630,0.172966,4.8863,-19.0080,22.5085,0.00
0.9160,0.138184,0.180133,0.150608,4.5091,-18.2013,22.2622,0.00
0.9170,0.142468,0.197841,0.128520,4.1512,-17.4153,21.9801,0.00
0.9180,0.146407,0.214782,0.106727,3.8153,-16.6611,21.6776,0.00
0.9190,0.150025,0.230992,0.085244,3.5024,-15.9448,21.3659,0.00
0.9200,0.153345,0.246511,0.064074,3.2120,-15.2687,21.0529,0.00
0.9210,0.156387,0.261380,0.043215,2.9432,-14.6332,20.7441,0.00
0.9220,0.159173,0.275637,0.022659,2.6946,-14.0368,20.4430,0.00
0.9230,0.161723,0.289322,0.002399,2.4647,-13.4777,20.1518,0.00
0.9240,0.164053,0.302469,-0.017577,2.2519,-12.9534,19.8719,0.00
0.9250,0.166181,0.315113,-0.037280,2.0547,-12.4613,19.6039,0.00
0.9260,0.168120,0.327283,-0.056723,1.8716,-11.9989,19.3482,0.00
0.9270,0.169884,0.339008,-0.075918,1.7015,-11.5637,19.1045,0.00
0.9280,0.171486,0.350313,-0.094877,1.5431,-11.1534,18.8727,0.00
0.9290,0.172936,0.361223,-0.113611,1.3953,-10.7659,18.6524,0.00
0.9300,0.174244,0.371758,-0.132132,1.2573,-10.3993,18.4431,0.00
0.9310,0.175420,0.381939,-0.150450,1.1280,-10.0517,18.2444,0.00
0.9320,0.176472,0.391783,-0.168576,1.0068,-9.7215,18.0557,0.00
0.9330,0.177407,0.401306,-0.186519,0.8929,-9.4073,17.8766,0.00
0.9340,0.178232,0.410525,-0.204289,0.7858,-9.1077,17.7066,0.00
0.9350,0.178954,0.419453,-0.221894,0.6848,-8.8216,17.5452,0.00
0.9360,0.179579,0.428103,-0.239342,0.5896,-8.5479,17.3919,0.00
0.9370,0.180112,0.436486,-0.256643,0.4996,-8.2855,17.2463,0.00
0.9380,0.180558,0.444613,-0.273802,0.4145,-8.0336,17.1081,0.00
0.9390,0.180922,0.452495,-0.290827,0.3338,-7.7915,16.9768,0.00
0.9400,0.181208,0.460140,-0.307726,0.2573,-7.5583,16.8521,0.00
0.9410,0.181419,0.467557,-0.324503,0.1847,-7.3334,16.7336,0.00
0.9420,0.181560,0.474754,-0.341166,0.1156,-7.1162,16.6212,0.00
0.9430,0.181635,0.481739,-0.357720,0.0499,-6.9062,16.5143,0.00
0.9440,0.181645,0.488517,-0.374171,-0.0126,-6.7028,16.4129,0.00
0.9450,0.181595,0.495096,-0.390523,-0.0723,-6.5056,16.3166,0.00
0.9460,0.181487,0.501482,-0.406782,-0.1292,-6.3142,16.2252,0.00
0.9470,0.181324,0.507679,-0.422953,-0.1835,-6.1281,16.1385,0.00
0.9480,0.181108,0.513694,-0.439040,-0.2354,-5.9471,16.0563,0.00
0.9490,0.180841,0.519530,-0.455047,-0.2850,-5.7707,15.9783,0.00
0.9500,0.180526,0.525193,-0.470979,-0.3325,-5.5988,15.9045,0.00
0.9510,0.180165,0.530687,-0.486839,-0.3780,-5.4309,15.8346,0.00
0.9520,0.179760,0.536015,-0.502632,-0.4215,-5.2669,15.7685,0.00
0.9530,0.179312,0.541181,-0.518361,-0.4632,-5.1065,15.7060,0.00
0.9540,0.178824,0.546189,-0.534030,-0.5032,-4.9495,15.6470,0.00
0.9550,0.178297,0.551042,-0.549642,-0.5416,-4.7956,15.5913,0.00
0.9560,0.177732,0.555744,-0.565200,-0.5784,-4.6448,15.5390,0.00
0.9570,0.177131,0.560296,-0.580708,-0.6138,-4.4967,15.4897,0.00
0.9580,0.176496,0.564701,-0.596169,-0.6477,-4.3514,15.4434,0.00
0.9590,0.175828,0.568963,-0.611585,-0.6803,-4.2085,15.4001,0.00
0.9600,0.175128,0.573084,-0.626960,-0.7116,-4.0679,15.3596,0.00
0.9610,0.174397,0.577065,-0.642295,-0.7417,-3.9296,15.3218,0.00
0.9620,0.173638,0.580909,-0.657595,-0.7707,-3.7933,15.2866,0.00
0.9630,0.172849,0.584618,-0.672861,-0.7985,-3.6590,15.2540,0.00
0.9640,0.172034,0.588194,-0.688096,-0.8253,-3.5266,15.2239,0.00
0.9650,0.171193,0.591639,-0.703302,-0.8510,-3.3959,15.1962,0.00
0.9660,0.170326,0.594954,-0.718482,-0.8757,-3.2668,15.1708,0.00
0.9670,0.169436,0.598141,-0.733639,-0.8995,-3.1393,15.1477,0.00
0.9680,0.168522,0.601202,-0.748773,-0.9224,-3.0133,15.1268,0.00
0.9690,0.167585,0.604137,-0.763888,-0.9444,-2.8887,15.1081,0.00
0.9700,0.166628,0.606948,-0.778986,-0.9655,-2.7654,15.0915,0.00
0.9710,0.165650,0.609638,-0.794068,-0.9858,-2.6433,15.0769,0.00
0.9720,0.164651,0.612205,-0.809137,-1.0054,-2.5224,15.0643,0.00
0.9730,0.163634,0.614653,-0.824194,-1.0241,-2.4026,15.0537,0.00
0.9740,0.162599,0.616981,-0.839242,-1.0422,-2.2839,15.0450,0.00
0.9750,0.161546,0.619191,-0.854283,-1.0595,-2.1662,15.0381,0.00
0.9760,0.160476,0.621284,-0.869318,-1.0761,-2.0494,15.0330,0.00
0.9770,0.159390,0.623261,-0.884348,-1.0921,-1.9335,15.0298,0.00
0.9780,0.158288,0.625123,-0.899377,-1.1074,-1.8184,15.0282,0.00
0.9790,0.157171,0.626870,-0.914405,-1.1221,-1.7041,15.0284,0.00
0.9800,0.156040,0.628503,-0.929435,-1.1362,-1.5906,15.0302,0.00
0.9810,0.154896,0.630023,-0.944467,-1.1496,-1.4778,15.0336,0.00
0.9820,0.153738,0.631431,-0.959504,-1.1625,-1.3657,15.0387,0.00
0.9830,0.152568,0.632727,-0.974546,-1.1748,-1.2543,15.0453,0.00
0.9840,0.151386,0.633912,-0.989597,-1.1866,-1.1434,15.0535,0.00
0.9850,0.150192,0.634986,-1.004656,-1.1978,-1.0331,15.0631,0.00
0.9860,0.148987,0.635951,-1.019726,-1.2085,-0.9234,15.0743,0.00
0.9870,0.147772,0.636806,-1.034808,-1.2187,-0.8142,15.0869,0.00
0.9880,0.146548,0.637552,-1.049904,-1.2284,-0.7055,15.1009,0.00
0.9890,0.145313,0.638190,-1.065014,-1.2376,-0.5973,15.1163,0.00
0.9900,0.144070,0.638720,-1.080141,-1.2463,-0.4895,15.1331,0.00
0.9910,0.142819,0.639142,-1.095285,-1.2545,-0.3822,15.1513,0.00
0.9920,0.141559,0.639457,-1.110449,-1.2623,-0.2753,15.1708,0.00
0.9930,0.140293,0.639666,-1.125632,-1.2697,-0.1688,15.1916,0.00
0.9940,0.139019,0.639768,-1.140838,-1.2765,-0.0627,15.2137,0.00
0.9950,0.137738,0.639765,-1.156066,-1.2830,0.0431,15.2370,0.00
0.9960,0.136451,0.639656,-1.171318,-1.2890,0.1485,15.2616,0.00
0.9970,0.135159,0.639442,-1.186596,-1.2946,0.2535,15.2874,0.00
0.9980,0.133861,0.639123,-1.201900,-1.2997,0.3582,15.3144,0.00
0.9990,0.132558,0.638699,-1.217232,-1.3045,0.4626,15.3425,0.00
1.0000,0.131251,0.638172,-1.232593,-1.3088,0.5666,15.3719,0.00
1.0100,0.118017,0.627236,-1.388033,-1.3309,1.5897,15.7248,0.00
1.0200,0.104755,0.606240,-1.547507,-1.3158,2.5781,16.1728,0.00
1.0300,0.091833,0.575596,-1.429731,-1.2635,3.5171,16.6962,0.00
1.0400,0.079640,0.535935,-1.259850,-1.1702,4.3771,17.2718,0.00
1.0500,0.068622,0.488274,-1.084069,-1.0278,5.1107,17.8704,0.00
1.0600,0.059337,0.434213,-0.902350,-0.8226,5.6483,18.4516,0.00
1.0700,0.052507,0.376177,-0.715153,-0.5351,5.8949,18.9560,0.00
1.0800,0.049065,0.317659,-0.523680,-0.1445,5.7351,19.2924,0.00
1.0900,0.050103,0.263290,-0.330242,0.3572,5.0649,19.3335,0.00
1.1000,0.056636,0.218380,-0.138440,0.9446,3.8652,18.9626,0.00
1.1100,0.069210,0.187629,0.047516,1.5512,2.2822,18.1941,0.00
1.1200,0.087596,0.173475,0.224601,2.0964,0.5991,17.2404,0.00
1.1300,0.110870,0.175503,0.392413,2.5263,-0.9261,16.3771,0.00
1.1400,0.137779,0.191429,0.552836,2.8269,-2.1813,15.7719,0.00
1.1500,0.167077,0.218551,0.708728,3.0099,-3.1803,15.4623,0.00
1.1600,0.197677,0.254625,0.862942,3.0926,-3.9884,15.4233,0.00
1.1700,0.228645,0.298097,1.017997,3.0872,-4.6732,15.6195,0.00
1.1800,0.259124,0.348016,1.176105,2.9963,-5.2867,16.0254,0.00
1.1900,0.288225,0.403850,1.339275,2.8116,-5.8606,16.6246,0.00
1.2000,0.314916,0.465260,1.509352,2.5128,-6.4011,17.3974,0.00
1.2100,0.337903,0.531786,1.453740,2.0686,-6.8757,18.2939,0.00
1.2200,0.355560,0.602356,1.266123,1.4470,-7.1928,19.1917,0.00
1.2300,0.366056,0.674640,1.070441,0.6453,-7.1970,19.8687,0.00
1.2400,0.367875,0.744671,0.870209,-0.2671,-6.7359,20.0809,0.00
1.2500,0.360571,0.807548,0.670639,-1.1556,-5.7909,19.7620,0.00
1.2600,0.345035,0.859069,0.476262,-1.9040,-4.5044,19.0946,0.00
1.2700,0.322917,0.896755,0.289227,-2.4771,-3.0536,18.3333,0.00
1.2800,0.295870,0.919609,0.109529,-2.9003,-1.5514,17.6429,0.00
1.2900,0.265168,0.927391,-0.063917,-3.2185,-0.0429,17.0832,0.00
1.3000,0.231630,0.920089,-0.232442,-3.4758,1.4663,16.6518,0.00
1.3100,0.195666,0.897639,-0.397180,-3.7105,2.9898,16.3166,0.00
1.3200,0.157312,0.859773,-0.558859,-3.9594,4.5539,16.0296,0.00
1.3300,0.116231,0.805887,-0.717648,-4.2621,6.2008,15.7266,0.00
1.3400,0.071632,0.734827,-0.872932,-4.6705,7.9994,15.3107,0.00
1.3500,0.022098,0.644532,-1.022783,-5.2597,10.0650,14.6071,0.00
1.3600,-0.034702,0.531504,-1.162644,-6.1356,12.5644,13.2366,0.00
1.3700,-0.102029,0.390951,-1.281924,-7.3398,15.5097,10.3236,0.00
1.3800,-0.180997,0.223218,-1.358690,-8.2643,17.6033,4.7160,0.00
1.3900,-0.262086,0.049767,-1.371912,-7.7194,16.6281,-1.6586,0.00
1.4000,-0.332716,-0.104742,-1.332761,-6.4230,14.3391,-5.6533,0.00
1.4100,-0.390744,-0.238216,-1.264354,-5.2509,12.5083,-7.7588,0.00
1.4200,-0.438190,-0.356411,-1.180237,-4.2925,11.2400,-8.9277,0.00
1.4300,-0.476856,-0.463977,-1.087193,-3.4802,10.3428,-9.6016,0.00
1.4400,-0.507915,-0.563799,-0.989113,-2.7625,9.6660,-9.9617,0.00
1.4500,-0.532166,-0.657554,-0.888674,-2.1145,9.1138,-10.0886,0.00
1.4600,-0.550256,-0.746169,-0.787950,-1.5285,8.6294,-10.0303,0.00
1.4700,-0.562807,-0.830148,-0.688575,-1.0052,8.1824,-9.8296,0.00
1.4800,-0.570452,-0.909790,-0.591746,-0.5460,7.7603,-9.5308,0.00
1.4900,-0.573831,-0.985322,-0.498225,-0.1501,7.3597,-9.1763,0.00
1.5000,-0.573558,-1.056960,-0.408377,0.1871,6.9810,-8.8017,0.00
1.5100,-0.570186,-1.124924,-0.322263,0.4719,6.6243,-8.4330,0.00
1.5200,-0.564204,-1.189430,-0.239729,0.7115,6.2886,-8.0871,0.00
1.5300,-0.556029,-1.250677,-0.160494,0.9127,5.9715,-7.7736,0.00
1.5400,-0.546013,-1.308835,-0.084207,1.0812,5.6698,-7.4973,0.00
1.5500,-0.534458,-1.364038,-0.010482,1.2220,5.3797,-7.2602,0.00
1.5600,-0.521621,-1.416384,0.061073,1.3387,5.0974,-7.0622,0.00
1.5700,-0.507728,-1.465929,0.130847,1.4341,4.8188,-6.9028,0.00
1.5800,-0.492981,-1.512691,0.199219,1.5103,4.5403,-6.7808,0.00
1.5900,-0.477564,-1.556651,0.266558,1.5688,4.2581,-6.6951,0.00
1.6000,-0.461649,-1.543833,0.333220,1.6104,3.9690,-6.6444,0.00
1.6100,-0.445401,-1.505669,0.399550,1.6358,3.6700,-6.6275,0.00
1.6200,-0.428981,-1.470552,0.465877,1.6452,3.3589,-6.6428,0.00
1.6300,-0.412550,-1.438617,0.532514,1.6387,3.0337,-6.6885,0.00
1.6400,-0.396264,-1.410011,0.599756,1.6164,2.6936,-6.7624,0.00
1.6500,-0.380282,-1.384882,0.667867,1.5784,2.3388,-6.8613,0.00
1.6600,-0.364760,-1.363370,0.737079,1.5250,1.9708,-6.9813,0.00
1.6700,-0.349848,-1.345594,0.807579,1.4568,1.5925,-7.1175,0.00
1.6800,-0.335689,-1.331636,0.879499,1.3748,1.2083,-7.2641,0.00
1.6900,-0.322415,-1.321526,0.952911,1.2805,0.8239,-7.4145,0.00
1.7000,-0.310138,-1.315232,1.027817,1.1760,0.4461,-7.5620,0.00
1.7100,-0.298949,-1.312651,1.104155,1.0635,0.0820,-7.7001,0.00
1.7200,-0.288915,-1.313610,1.181800,0.9456,-0.2614,-7.8227,0.00
1.7300,-0.280074,-1.317872,1.260571,0.8253,-0.5781,-7.9255,0.00
1.7400,-0.272439,-1.325143,1.340256,0.7050,-0.8634,-8.0054,0.00
1.7500,-0.265996,-1.335093,1.420616,0.5871,-1.1144,-8.0611,0.00
1.7600,-0.260711,-1.347371,1.501410,0.4737,-1.3298,-8.0928,0.00
1.7700,-0.256531,-1.361621,1.559191,0.3661,-1.5100,-8.1020,0.00
1.7800,-0.253392,-1.377498,1.478211,0.2655,-1.6565,-8.0910,0.00
1.7900,-0.251219,-1.394680,1.397433,0.1726,-1.7720,-8.0627,0.00
1.8000,-0.249935,-1.412870,1.317014,0.0876,-1.8594,-8.0201,0.00
1.8100,-0.249461,-1.431805,1.237081,0.0105,-1.9221,-7.9662,0.00
1.8200,-0.249717,-1.451253,1.157731,-0.0587,-1.9634,-7.9040,0.00
1.8300,-0.250626,-1.471019,1.079036,-0.1203,-1.9863,-7.8360,0.00
1.8400,-0.252114,-1.490932,1.001041,-0.1748,-1.9938,-7.7643,0.00
1.8500,-0.254112,-1.510852,0.923773,-0.2225,-1.9884,-7.6909,0.00
1.8600,-0.256554,-1.530664,0.847241,-0.2638,-1.9724,-7.6174,0.00
1.8700,-0.259377,-1.550265,0.771440,-0.2990,-1.9476,-7.5450,0.00
1.8800,-0.262524,-1.570796,0.696351,-0.3287,-1.9157,-7.4748,0.00
1.8900,-0.265940,-1.553044,0.621950,-0.3531,-1.8779,-7.4077,0.00
1.9000,-0.269575,-1.534476,0.548202,-0.3726,-1.8355,-7.3442,0.00
1.9100,-0.273380,-1.516357,0.475068,-0.3874,-1.7893,-7.2849,0.00
1.9200,-0.277311,-1.498714,0.402503,-0.3978,-1.7400,-7.2302,0.00
1.9300,-0.281324,-1.481577,0.330460,-0.4040,-1.6882,-7.1805,0.00
1.9400,-0.285378,-1.464969,0.258888,-0.4062,-1.6344,-7.1359,0.00
1.9500,-0.289436,-1.448907,0.187735,-0.4047,-1.5790,-7.0966,0.00
1.9600,-0.293459,-1.433407,0.116946,-0.3995,-1.5222,-7.0629,0.00
1.9700,-0.297412,-1.418481,0.046466,-0.3907,-1.4643,-7.0348,0.00
1.9800,-0.301260,-1.404139,-0.023763,-0.3785,-1.4054,-7.0124,0.00
1.9900,-0.304968,-1.390392,-0.093797,-0.3629,-1.3456,-6.9958,0.00
2.0000,-0.308502,-1.377245,-0.163696,-0.3439,-1.2852,-6.9851,0.00
2.0100,-0.311830,-1.364705,-0.233517,-0.3216,-1.2242,-6.9803,0.00
2.0200,-0.314917,-1.352778,-0.303320,-0.2959,-1.1626,-6.9814,0.00
2.0300,-0.317731,-1.341469,-0.373165,-0.2669,-1.1007,-6.9885,0.00
2.0400,-0.320236,-1.330781,-0.443112,-0.2344,-1.0385,-7.0015,0.00
2.0500,-0.322399,-1.320714,-0.513219,-0.1984,-0.9764,-7.0205,0.00
2.0600,-0.324182,-1.311268,-0.583547,-0.1587,-0.9144,-7.0454,0.00
2.0700,-0.325549,-1.302440,-0.654153,-0.1152,-0.8530,-7.0760,0.00
2.0800,-0.326462,-1.294220,-0.725094,-0.0678,-0.7926,-7.1122,0.00
2.0900,-0.326879,-1.286597,-0.796424,-0.0163,-0.7337,-7.1537,0.00
