t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,beta,delta_cmd,delta_actual,phase
0.2640,0.364010,0.769471,0.442756,2.4172,5.7634,3.1809,0.673378,0.000000,-0.329300,0
0.2650,0.366425,0.775257,0.445957,2.4147,5.7858,3.2007,0.678404,0.000000,-0.331887,0
0.2660,0.368836,0.781065,0.449178,2.4118,5.8081,3.2206,0.683451,0.000000,-0.334477,0
0.2670,0.371245,0.786895,0.452418,2.4087,5.8301,3.2405,0.688519,0.000000,-0.337068,0
0.2680,0.373650,0.792747,0.455679,2.4052,5.8520,3.2605,0.693609,0.000000,-0.339661,0
0.2690,0.376052,0.798621,0.458959,2.4015,5.8736,3.2806,0.698720,0.000000,-0.342256,0
0.2700,0.378449,0.804516,0.462260,2.3975,5.8950,3.3008,0.703852,0.000000,-0.344851,0
0.2710,0.380843,0.810432,0.465581,2.3932,5.9162,3.3210,0.709005,0.000000,-0.347447,0
0.2720,0.383231,0.816369,0.468922,2.3886,5.9372,3.3413,0.714179,0.000000,-0.350043,0
0.2730,0.385615,0.822327,0.472284,2.3837,5.9579,3.3617,0.719373,0.000000,-0.352639,0
0.2740,0.387993,0.828305,0.475666,2.3785,5.9785,3.3821,0.724588,0.000000,-0.355235,0
0.2750,0.390366,0.834304,0.479069,2.3730,5.9988,3.4027,0.729823,0.000000,-0.357831,0
0.2760,0.392734,0.840323,0.482492,2.3672,6.0189,3.4233,0.735079,0.000000,-0.360426,0
0.2770,0.395095,0.846362,0.485936,2.3611,6.0387,3.4439,0.740354,0.000000,-0.363019,0
0.2780,0.397449,0.852420,0.489401,2.3547,6.0583,3.4647,0.745650,0.000000,-0.365612,0
0.2790,0.399797,0.858498,0.492886,2.3480,6.0777,3.4855,0.750965,0.000000,-0.368202,0
0.2800,0.402138,0.864595,0.496393,2.3409,6.0969,3.5063,0.756300,0.000000,-0.370791,0
0.2810,0.404472,0.870710,0.499920,2.3336,6.1158,3.5273,0.761654,0.000000,-0.373377,0
0.2820,0.406798,0.876845,0.503468,2.3259,6.1344,3.5483,0.767028,0.000000,-0.375960,0
0.2830,0.409116,0.882998,0.507037,2.3180,6.1529,3.5693,0.772421,0.000000,-0.378541,0
0.2840,0.411425,0.889169,0.510628,2.3097,6.1710,3.5904,0.777833,0.000000,-0.381118,0
0.2850,0.413726,0.895358,0.514239,2.3011,6.1890,3.6116,0.783264,0.000000,-0.383692,0
0.2860,0.416019,0.901564,0.517872,2.2922,6.2067,3.6329,0.788714,0.000000,-0.386262,0
0.2870,0.418301,0.907788,0.521526,2.2829,6.2241,3.6542,0.794182,0.000000,-0.388828,0
0.2880,0.420575,0.914030,0.525202,2.2734,6.2413,3.6755,0.799669,0.000000,-0.391389,0
0.2890,0.422838,0.920288,0.528899,2.2635,6.2582,3.6969,0.805174,0.000000,-0.393946,0
0.2900,0.425092,0.926563,0.532617,2.2533,6.2749,3.7184,0.810697,0.000000,-0.396497,0
0.2910,0.427334,0.932854,0.536357,2.2428,6.2914,3.7399,0.816237,0.000000,-0.399043,0
0.2920,0.429566,0.939162,0.540119,2.2319,6.3076,3.7615,0.821796,0.000000,-0.401584,0
0.2930,0.431787,0.945485,0.543902,2.2208,6.3235,3.7831,0.827373,0.000000,-0.404118,0
0.2940,0.433996,0.951825,0.547707,2.2093,6.3392,3.8048,0.832966,0.000000,-0.406646,0
0.2950,0.436194,0.958179,0.551533,2.1975,6.3546,3.8265,0.838577,0.000000,-0.409168,0
0.2960,0.438379,0.964549,0.555381,2.1854,6.3698,3.8482,0.844206,0.000000,-0.411682,0
0.2970,0.440552,0.970934,0.559251,2.1729,6.3847,3.8700,0.849851,0.000000,-0.414190,0
0.2980,0.442712,0.977333,0.563143,2.1602,6.3994,3.8919,0.855513,0.000000,-0.416690,0
0.2990,0.444859,0.983747,0.567057,2.1471,6.4138,3.9138,0.861191,0.000000,-0.419182,0
0.3000,0.446993,0.990175,0.570993,2.1336,6.4280,3.9357,0.866886,0.000000,-0.421667,0
0.3010,0.449113,0.996617,0.574950,2.1199,6.4419,3.9577,0.872597,0.000000,-0.424142,0
0.3020,0.451219,1.003072,0.578930,2.1058,6.4556,3.9797,0.878325,0.000000,-0.426610,0
0.3030,0.453310,1.009541,0.582932,2.0915,6.4690,4.0017,0.884068,0.000000,-0.429068,0
0.3040,0.455387,1.016024,0.586955,2.0767,6.4822,4.0238,0.889827,0.000000,-0.431517,0
0.3050,0.457449,1.022519,0.591001,2.0617,6.4951,4.0459,0.895602,0.000000,-0.433957,0
0.3060,0.459495,1.029027,0.595069,2.0464,6.5078,4.0680,0.901392,0.000000,-0.436387,0
0.3070,0.461526,1.035547,0.599160,2.0307,6.5202,4.0902,0.907198,0.000000,-0.438807,0
0.3080,0.463541,1.042079,0.603272,2.0147,6.5324,4.1124,0.913018,0.000000,-0.441217,0
0.3090,0.465539,1.048624,0.607407,1.9984,6.5443,4.1346,0.918854,0.000000,-0.443616,0
0.3100,0.467521,1.055180,0.611563,1.9818,6.5560,4.1569,0.924704,0.000000,-0.446004,0
0.3110,0.469486,1.061747,0.615743,1.9649,6.5675,4.1791,0.930569,0.000000,-0.448382,0
0.3120,0.471433,1.068326,0.619944,1.9476,6.5787,4.2014,0.936449,0.000000,-0.450748,0
0.3130,0.473363,1.074915,0.624168,1.9301,6.5897,4.2238,0.942343,0.000000,-0.453102,0
0.3140,0.475276,1.081516,0.628414,1.9122,6.6005,4.2461,0.948251,0.000000,-0.455445,0
0.3150,0.477170,1.088127,0.632682,1.8940,6.6110,4.2685,0.954173,0.000000,-0.457775,0
0.3160,0.479045,1.094748,0.636973,1.8755,6.6213,4.2908,0.960108,0.000000,-0.460093,0
0.3170,0.480902,1.101379,0.641286,1.8567,6.6313,4.3132,0.966058,0.000000,-0.462399,0
0.3180,0.482739,1.108021,0.645622,1.8376,6.6411,4.3356,0.972021,0.000000,-0.464691,0
0.3190,0.484558,1.114671,0.649980,1.8182,6.6508,4.3581,0.977997,0.000000,-0.466971,0
0.3200,0.486356,1.121332,0.654361,1.7985,6.6601,4.3805,0.983987,0.000000,-0.469237,0
0.3210,0.488134,1.128001,0.658764,1.7784,6.6693,4.4029,0.989990,0.000000,-0.471490,0
0.3220,0.489893,1.134679,0.663189,1.7581,6.6783,4.4254,0.996006,0.000000,-0.473729,0
0.3230,0.491630,1.141366,0.667637,1.7375,6.6870,4.4479,1.002034,0.000000,-0.475954,0
0.3240,0.493347,1.148062,0.672107,1.7166,6.6956,4.4703,1.008075,0.000000,-0.478165,0
0.3250,0.495042,1.154766,0.676600,1.6954,6.7039,4.4928,1.014129,0.000000,-0.480362,0
0.3260,0.496716,1.161478,0.681115,1.6739,6.7120,4.5153,1.020195,0.000000,-0.482544,0
0.3270,0.498368,1.168197,0.685653,1.6521,6.7199,4.5378,1.026273,0.000000,-0.484712,0
0.3280,0.499998,1.174925,0.690214,1.6300,6.7277,4.5603,1.032363,0.000000,-0.486864,0
0.3290,0.501606,1.181660,0.694796,1.6077,6.7352,4.5828,1.038465,0.000000,-0.489001,0
0.3300,0.503191,1.188403,0.699402,1.5850,6.7426,4.6053,1.044579,0.000000,-0.491123,0
0.3310,0.504753,1.195153,0.704029,1.5621,6.7497,4.6278,1.050705,0.000000,-0.493230,0
0.3320,0.506292,1.201909,0.708680,1.5389,6.7567,4.6503,1.056842,0.000000,-0.495320,0
0.3330,0.507807,1.208673,0.713353,1.5154,6.7635,4.6728,1.062990,0.000000,-0.497395,0
0.3340,0.509299,1.215443,0.718048,1.4916,6.7701,4.6954,1.069150,0.000000,-0.499454,0
0.3350,0.510766,1.222220,0.722766,1.4676,6.7766,4.7179,1.075321,0.000000,-0.501496,0
0.3360,0.512210,1.229002,0.727506,1.4433,6.7829,4.7404,1.081504,0.000000,-0.503522,0
0.3370,0.513628,1.235791,0.732269,1.4188,6.7890,4.7629,1.087697,0.000000,-0.505532,0
0.3380,0.515022,1.242586,0.737054,1.3939,6.7950,4.7854,1.093901,0.000000,-0.507525,0
0.3390,0.516391,1.249387,0.741862,1.3688,6.8008,4.8079,1.100115,0.000000,-0.509501,0
0.3400,0.517735,1.256194,0.746693,1.3435,6.8065,4.8304,1.106340,0.000000,-0.511460,0
0.3410,0.519053,1.263006,0.751546,1.3179,6.8120,4.8528,1.112576,0.000000,-0.513402,0
0.3420,0.520345,1.269823,0.756421,1.2920,6.8174,4.8753,1.118822,0.000000,-0.515327,0
0.3430,0.521610,1.276646,0.761319,1.2659,6.8226,4.8978,1.125079,0.000000,-0.517235,0
0.3440,0.522850,1.283474,0.766239,1.2395,6.8278,4.9203,1.131346,0.000000,-0.519125,0
0.3450,0.524063,1.290306,0.771182,1.2129,6.8328,4.9427,1.137623,0.000000,-0.520997,0
0.3460,0.525249,1.297144,0.776147,1.1860,6.8376,4.9652,1.143909,0.000000,-0.522852,0
0.3470,0.526408,1.303986,0.781135,1.1589,6.8424,4.9877,1.150206,0.000000,-0.524689,0
0.3480,0.527539,1.310833,0.786145,1.1316,6.8470,5.0101,1.156513,0.000000,-0.526508,0
0.3490,0.528643,1.317685,0.791177,1.1040,6.8515,5.0326,1.162830,0.000000,-0.528309,0
0.3500,0.529719,1.324541,0.796232,1.0762,6.8560,5.0550,1.169156,0.000000,-0.530091,0
0.3510,0.530767,1.331401,0.801310,1.0481,6.8603,5.0775,1.175492,0.000000,-0.531856,0
0.3520,0.531787,1.338266,0.806410,1.0198,6.8645,5.0999,1.181837,0.000000,-0.533602,0
0.3530,0.532779,1.345134,0.811532,0.9913,6.8687,5.1223,1.188192,0.000000,-0.535330,0
0.3540,0.533741,1.352007,0.816677,0.9626,6.8727,5.1448,1.194557,0.000000,-0.537040,0
0.3550,0.534675,1.358884,0.821844,0.9336,6.8767,5.1672,1.200931,0.000000,-0.538731,0
0.3560,0.535579,1.365764,0.827034,0.9044,6.8806,5.1896,1.207314,0.000000,-0.540403,0
0.3570,0.536454,1.372649,0.832246,0.8750,6.8844,5.2121,1.213707,0.000000,-0.542057,0
0.3580,0.537300,1.379537,0.837480,0.8454,6.8882,5.2345,1.220108,0.000000,-0.543692,0
0.3590,0.538115,1.386429,0.842737,0.8156,6.8919,5.2569,1.226520,0.000000,-0.545308,0
0.3600,0.538901,1.393324,0.848016,0.7856,6.8956,5.2793,1.232940,0.000000,-0.546906,0
0.3610,0.539656,1.400224,0.853318,0.7553,6.8992,5.3018,1.239369,0.000000,-0.548484,0
0.3620,0.540381,1.407127,0.858642,0.7249,6.9028,5.3242,1.245808,0.000000,-0.550044,0
0.3630,0.541075,1.414033,0.863989,0.6942,6.9063,5.3466,1.252255,0.000000,-0.551585,0
0.3640,0.541739,1.420943,0.869358,0.6634,6.9098,5.3691,1.258712,0.000000,-0.553106,0
0.3650,0.542371,1.427856,0.874750,0.6323,6.9133,5.3915,1.265178,0.000000,-0.554609,0
0.3660,0.542972,1.434773,0.880164,0.6011,6.9168,5.4140,1.271652,0.000000,-0.556093,0
0.3670,0.543542,1.441693,0.885600,0.5696,6.9202,5.4364,1.278136,0.000000,-0.557558,0
0.3680,0.544080,1.448617,0.891059,0.5380,6.9236,5.4589,1.284629,0.000000,-0.559003,0
0.3690,0.544586,1.455544,0.896540,0.5061,6.9270,5.4814,1.291131,0.000000,-0.560430,0
0.3700,0.545060,1.462474,0.902044,0.4741,6.9305,5.5039,1.297642,0.000000,-0.561837,0
0.3710,0.545502,1.469408,0.907571,0.4419,6.9339,5.5264,1.304162,0.000000,-0.563226,0
0.3720,0.545911,1.476345,0.913120,0.4095,6.9373,5.5490,1.310691,0.000000,-0.564595,0
0.3730,0.546288,1.483286,0.918691,0.3769,6.9408,5.5715,1.317229,0.000000,-0.565945,0
0.3740,0.546632,1.490230,0.924285,0.3442,6.9443,5.5941,1.323776,0.000000,-0.567276,0
0.3750,0.546943,1.497178,0.929902,0.3112,6.9478,5.6167,1.330332,0.000000,-0.568588,0
0.3760,0.547222,1.504129,0.935541,0.2781,6.9513,5.6393,1.336898,0.000000,-0.569881,0
0.3770,0.547466,1.511084,0.941203,0.2448,6.9549,5.6620,1.343472,0.000000,-0.571155,0
0.3780,0.547678,1.518043,0.946888,0.2113,6.9585,5.6846,1.350056,0.000000,-0.572410,0
0.3790,0.547855,1.525005,0.952595,0.1777,6.9622,5.7074,1.356649,0.000000,-0.573645,0
0.3800,0.547999,1.531971,0.958325,0.1439,6.9659,5.7301,1.363252,0.000000,-0.574862,0
0.3810,0.548109,1.538941,0.964078,0.1099,6.9697,5.7529,1.369863,0.000000,-0.576060,0
0.3820,0.548185,1.545914,0.969854,0.0757,6.9735,5.7757,1.376485,0.000000,-0.577239,0
0.3830,0.548226,1.552891,0.975653,0.0414,6.9774,5.7986,1.383115,0.000000,-0.578399,0
0.3840,0.548233,1.559873,0.981474,0.0069,6.9814,5.8215,1.389756,0.000000,-0.579540,0
0.3850,0.548205,1.566858,0.987319,-0.0278,6.9855,5.8444,1.396405,0.000000,-0.580662,0
0.3860,0.548143,1.573848,0.993186,-0.0626,6.9897,5.8675,1.403065,0.000000,-0.581765,0
0.3870,0.548045,1.580842,0.999076,-0.0976,6.9939,5.8905,1.409734,0.000000,-0.582850,0
0.3880,0.547912,1.587840,1.004990,-0.1328,6.9983,5.9136,1.416414,0.000000,-0.583916,0
0.3890,0.547744,1.594843,1.010927,-0.1681,7.0027,5.9368,1.423103,0.000000,-0.584963,0
0.3900,0.547540,1.601850,1.016887,-0.2036,7.0073,5.9600,1.429802,0.000000,-0.585992,0
0.3910,0.547301,1.608862,1.022870,-0.2393,7.0120,5.9834,1.436512,0.000000,-0.587002,0
0.3920,0.547026,1.615879,1.028877,-0.2751,7.0168,6.0067,1.443231,0.000000,-0.587994,0
0.3930,0.546715,1.622901,1.034907,-0.3111,7.0218,6.0302,1.449962,0.000000,-0.588967,0
0.3940,0.546368,1.629928,1.040961,-0.3472,7.0268,6.0537,1.456702,0.000000,-0.589922,0
0.3950,0.545984,1.636960,1.047038,-0.3835,7.0321,6.0773,1.463453,0.000000,-0.590858,0
0.3960,0.545564,1.643997,1.053139,-0.4200,7.0374,6.1010,1.470216,0.000000,-0.591776,0
0.3970,0.545107,1.651040,1.059264,-0.4566,7.0429,6.1248,1.476988,0.000000,-0.592676,0
0.3980,0.544614,1.658089,1.065413,-0.4934,7.0486,6.1487,1.483772,0.000000,-0.593558,0
0.3990,0.544084,1.665143,1.071585,-0.5304,7.0544,6.1727,1.490567,0.000000,-0.594421,0
0.4000,0.543516,1.672204,1.077782,-0.5675,7.0604,6.1967,1.497374,0.000000,-0.595267,0
0.4010,0.542911,1.679270,1.084003,-0.6048,7.0666,6.2209,1.504192,0.000000,-0.596095,0
0.4020,0.542269,1.686343,1.090248,-0.6422,7.0730,6.2452,1.511021,0.000000,-0.596905,0
0.4030,0.541589,1.693423,1.096518,-0.6799,7.0795,6.2696,1.517863,0.000000,-0.597697,0
0.4040,0.540872,1.700509,1.102812,-0.7176,7.0863,6.2942,1.524716,0.000000,-0.598471,0
0.4050,0.540116,1.707602,1.109131,-0.7556,7.0932,6.3188,1.531581,0.000000,-0.599228,0
0.4060,0.539322,1.714703,1.115475,-0.7937,7.1003,6.3436,1.538459,0.000000,-0.599967,0
0.4070,0.538490,1.721810,1.121843,-0.8320,7.1077,6.3685,1.545349,0.000000,-0.600689,0
0.4080,0.537620,1.728925,1.128237,-0.8704,7.1153,6.3936,1.552252,0.000000,-0.601393,0
0.4090,0.536711,1.736049,1.134656,-0.9091,7.1230,6.4188,1.559168,0.000000,-0.602080,0
0.4100,0.535763,1.743180,1.141100,-0.9479,7.1311,6.4442,1.566097,0.000000,-0.602749,0
0.4110,0.534776,1.750319,1.147570,-0.9869,7.1393,6.4697,1.573040,0.000000,-0.603402,0
0.4120,0.533750,1.757467,1.154065,-1.0260,7.1478,6.4954,1.579996,0.000000,-0.604037,0
0.4130,0.532685,1.764623,1.160586,-1.0654,7.1566,6.5212,1.586965,0.000000,-0.604656,0
0.4140,0.531580,1.771789,1.167133,-1.1049,7.1656,6.5473,1.593949,0.000000,-0.605257,0
0.4150,0.530435,1.778964,1.173707,-1.1446,7.1749,6.5735,1.600947,0.000000,-0.605841,0
0.4160,0.529251,1.786148,1.180307,-1.1845,7.1844,6.5999,1.607960,0.000000,-0.606409,0
0.4170,0.528026,1.793343,1.186933,-1.2245,7.1942,6.6265,1.614987,0.000000,-0.606960,0
0.4180,0.526761,1.800547,1.193587,-1.2648,7.2044,6.6533,1.622029,0.000000,-0.607495,0
0.4190,0.525456,1.807762,1.200267,-1.3053,7.2147,6.6803,1.629087,0.000000,-0.608013,0
0.4200,0.524110,1.814987,1.206974,-1.3459,7.2254,6.7075,1.636160,0.000000,-0.608514,0
0.4210,0.522723,1.822224,1.213709,-1.3868,7.2364,6.7350,1.643249,0.000000,-0.608999,0
0.4220,0.521296,1.829471,1.220472,-1.4279,7.2478,6.7627,1.650354,0.000000,-0.609468,0
0.4230,0.519826,1.836731,1.227263,-1.4692,7.2594,6.7906,1.657475,0.000000,-0.609921,0
0.4240,0.518316,1.844002,1.234081,-1.5106,7.2713,6.8188,1.664614,0.000000,-0.610357,0
0.4250,0.516763,1.851286,1.240929,-1.5524,7.2836,6.8472,1.671769,0.000000,-0.610777,0
0.4260,0.515169,1.858582,1.247804,-1.5943,7.2963,6.8759,1.678941,0.000000,-0.611182,0
0.4270,0.513533,1.865891,1.254709,-1.6364,7.3093,6.9048,1.686132,0.000000,-0.611570,0
0.4280,0.511854,1.873214,1.261643,-1.6788,7.3226,6.9341,1.693340,0.000000,-0.611943,0
0.4290,0.510132,1.880550,1.268607,-1.7214,7.3363,6.9636,1.700567,0.000000,-0.612300,0
0.4300,0.508368,1.887900,1.275600,-1.7643,7.3504,6.9935,1.707812,0.000000,-0.612641,0
0.4310,0.506561,1.895265,1.282624,-1.8074,7.3649,7.0236,1.715077,0.000000,-0.612967,0
0.4320,0.504710,1.902645,1.289678,-1.8507,7.3797,7.0541,1.722361,0.000000,-0.613277,0
0.4330,0.502816,1.910040,1.296763,-1.8944,7.3950,7.0849,1.729664,0.000000,-0.613572,0
0.4340,0.500877,1.917451,1.303879,-1.9382,7.4107,7.1160,1.736988,0.000000,-0.613851,0
0.4350,0.498895,1.924877,1.311026,-1.9824,7.4268,7.1475,1.744333,0.000000,-0.614115,0
0.4360,0.496868,1.932321,1.318206,-2.0268,7.4433,7.1794,1.751699,0.000000,-0.614364,0
0.4370,0.494797,1.939781,1.325417,-2.0715,7.4602,7.2116,1.759086,0.000000,-0.614597,0
0.4380,0.492680,1.947259,1.332662,-2.1165,7.4776,7.2442,1.766495,0.000000,-0.614815,0
0.4390,0.490519,1.954754,1.339939,-2.1617,7.4955,7.2772,1.773926,0.000000,-0.615018,0
0.4400,0.488311,1.962268,1.347249,-2.2073,7.5138,7.3106,1.781380,0.000000,-0.615207,0
0.4410,0.486058,1.969801,1.354594,-2.2532,7.5327,7.3445,1.788857,0.000000,-0.615380,0
0.4420,0.483759,1.977353,1.361973,-2.2994,7.5520,7.3788,1.796359,0.000000,-0.615538,0
0.4430,0.481413,1.984924,1.369386,-2.3460,7.5718,7.4135,1.803884,0.000000,-0.615681,0
0.4440,0.479020,1.992516,1.376835,-2.3929,7.5921,7.4487,1.811434,0.000000,-0.615810,0
0.4450,0.476580,2.000129,1.384320,-2.4401,7.6129,7.4844,1.819009,0.000000,-0.615924,0
0.4460,0.474092,2.007764,1.391840,-2.4877,7.6343,7.5206,1.826610,0.000000,-0.616022,0
0.4470,0.471556,2.015420,1.399397,-2.5356,7.6562,7.5573,1.834237,0.000000,-0.616107,0
0.4480,0.468972,2.023099,1.406992,-2.5839,7.6787,7.5946,1.841891,0.000000,-0.616176,0
0.4490,0.466340,2.030800,1.414624,-2.6327,7.7018,7.6324,1.849572,0.000000,-0.616231,0
0.4500,0.463658,2.038526,1.422295,-2.6818,7.7254,7.6707,1.857282,0.000000,-0.616271,0
0.4510,0.460927,2.046276,1.430005,-2.7313,7.7497,7.7096,1.865019,0.000000,-0.616296,0
0.4520,0.458145,2.054050,1.437754,-2.7812,7.7746,7.7491,1.872787,0.000000,-0.616307,0
0.4530,0.455314,2.061850,1.445543,-2.8316,7.8001,7.7893,1.880583,0.000000,-0.616303,0
0.4540,0.452431,2.069676,1.453373,-2.8824,7.8262,7.8301,1.888411,0.000000,-0.616285,0
0.4550,0.449498,2.077529,1.461245,-2.9337,7.8530,7.8715,1.896269,0.000000,-0.616251,0
0.4560,0.446512,2.085410,1.469158,-2.9855,7.8805,7.9137,1.904159,0.000000,-0.616204,0
0.4570,0.443474,2.093319,1.477115,-3.0377,7.9087,7.9565,1.912082,0.000000,-0.616141,0
0.4580,0.440384,2.101256,1.485115,-3.0905,7.9376,8.0001,1.920038,0.000000,-0.616064,0
0.4590,0.437240,2.109223,1.493159,-3.1438,7.9672,8.0444,1.928028,0.000000,-0.615972,0
0.4600,0.434043,2.117221,1.501249,-3.1976,7.9975,8.0895,1.936053,0.000000,-0.615865,0
0.4610,0.430791,2.125249,1.509384,-3.2520,8.0287,8.1354,1.944113,0.000000,-0.615744,0
0.4620,0.427484,2.133310,1.517566,-3.3069,8.0606,8.1821,1.952209,0.000000,-0.615607,0
0.4630,0.424121,2.141403,1.525796,-3.3625,8.0933,8.2298,1.960342,0.000000,-0.615456,0
0.4640,0.420703,2.149530,1.534074,-3.4186,8.1269,8.2782,1.968514,0.000000,-0.615289,0
0.4650,0.417227,2.157691,1.542402,-3.4754,8.1613,8.3277,1.976724,0.000000,-0.615108,0
0.4660,0.413694,2.165888,1.550780,-3.5328,8.1965,8.3780,1.984974,0.000000,-0.614911,0
0.4670,0.410103,2.174121,1.559210,-3.5909,8.2327,8.4294,1.993264,0.000000,-0.614699,0
0.4680,0.406454,2.182390,1.567691,-3.6497,8.2698,8.4818,2.001597,0.000000,-0.614472,0
0.4690,0.402744,2.190698,1.576226,-3.7093,8.3078,8.5352,2.009971,0.000000,-0.614229,0
0.4700,0.398975,2.199045,1.584816,-3.7695,8.3468,8.5897,2.018389,0.000000,-0.613970,0
0.4710,0.395144,2.207432,1.593462,-3.8306,8.3868,8.6454,2.026852,0.000000,-0.613696,0
0.4720,0.391252,2.215860,1.602164,-3.8924,8.4278,8.7023,2.035361,0.000000,-0.613405,0
0.4730,0.387297,2.224329,1.610924,-3.9551,8.4698,8.7603,2.043916,0.000000,-0.613098,0
0.4740,0.383278,2.232842,1.619744,-4.0186,8.5130,8.8197,2.052519,0.000000,-0.612775,0
0.4750,0.379195,2.241400,1.628624,-4.0830,8.5572,8.8803,2.061171,0.000000,-0.612436,0
0.4760,0.375047,2.250002,1.637567,-4.1484,8.6026,8.9423,2.069874,0.000000,-0.612079,0
0.4770,0.370832,2.258651,1.646572,-4.2146,8.6492,9.0058,2.078628,0.000000,-0.611705,0
0.4780,0.366550,2.267348,1.655643,-4.2819,8.6970,9.0707,2.087435,0.000000,-0.611314,0
0.4790,0.362200,2.276095,1.664780,-4.3502,8.7461,9.1371,2.096296,0.000000,-0.610906,0
0.4800,0.357781,2.284891,1.673985,-4.4195,8.7964,9.2052,2.105213,0.000000,-0.610479,0
0.4810,0.353291,2.293739,1.683260,-4.4900,8.8481,9.2748,2.114186,0.000000,-0.610034,0
0.4820,0.348729,2.302640,1.692606,-4.5616,8.9011,9.3462,2.123218,0.000000,-0.609570,0
0.4830,0.344095,2.311596,1.702026,-4.6344,8.9556,9.4194,2.132310,0.000000,-0.609087,0
0.4840,0.339386,2.320607,1.711520,-4.7084,9.0115,9.4945,2.141464,0.000000,-0.608584,0
0.4850,0.334602,2.329676,1.721092,-4.7837,9.0689,9.5715,2.150681,0.000000,-0.608062,0
0.4860,0.329742,2.338804,1.730742,-4.8603,9.1279,9.6505,2.159962,0.000000,-0.607519,0
0.4870,0.324804,2.347993,1.740474,-4.9383,9.1885,9.7316,2.169311,0.000000,-0.606954,0
0.4880,0.319786,2.357243,1.750289,-5.0178,9.2507,9.8149,2.178727,0.000000,-0.606369,0
0.4890,0.314687,2.366558,1.760189,-5.0987,9.3146,9.9006,2.188214,0.000000,-0.605760,0
0.4900,0.309506,2.375938,1.770178,-5.1812,9.3803,9.9886,2.197773,0.000000,-0.605129,0
0.4910,0.304241,2.385386,1.780257,-5.2653,9.4479,10.0791,2.207407,0.000000,-0.604474,0
0.4920,0.298890,2.394903,1.790429,-5.3511,9.5173,10.1723,2.217117,0.000000,-0.603795,0
0.4930,0.293451,2.404492,1.800697,-5.4387,9.5886,10.2681,2.226905,0.000000,-0.603090,0
0.4940,0.287923,2.414154,1.811064,-5.5280,9.6620,10.3669,2.236775,0.000000,-0.602359,0
0.4950,0.282304,2.423891,1.821533,-5.6193,9.7375,10.4686,2.246727,0.000000,-0.601600,0
0.4960,0.276591,2.433707,1.832106,-5.7126,9.8151,10.5735,2.256765,0.000000,-0.600813,0
0.4970,0.270783,2.443602,1.842788,-5.8079,9.8950,10.6817,2.266892,0.000000,-0.599997,0
0.4980,0.264878,2.453579,1.853581,-5.9054,9.9771,10.7933,2.277109,0.000000,-0.599150,0
0.4990,0.258873,2.463640,1.864490,-6.0051,10.0617,10.9085,2.287420,0.000000,-0.598272,0
0.5000,0.252766,2.473789,1.875517,-6.1072,10.1487,11.0275,2.297827,0.000000,-0.597359,0
0.5010,0.246554,2.484027,1.886668,-6.2117,10.2383,11.1506,2.308333,0.000000,-0.596412,0
0.5020,0.240235,2.494358,1.897946,-6.3188,10.3305,11.2778,2.318942,0.000000,-0.595428,0
0.5030,0.233807,2.504783,1.909355,-6.4285,10.4255,11.4094,2.329657,0.000000,-0.594406,0
0.5040,0.227266,2.515307,1.920901,-6.5410,10.5232,11.5456,2.340481,0.000000,-0.593343,0
0.5050,0.220609,2.525930,1.932588,-6.6564,10.6239,11.6868,2.351418,0.000000,-0.592238,0
0.5060,0.213835,2.536658,1.944421,-6.7748,10.7277,11.8331,2.362471,0.000000,-0.591087,0
0.5070,0.206938,2.547493,1.956405,-6.8964,10.8345,11.9848,2.373643,0.000000,-0.589890,0
0.5080,0.199917,2.558437,1.968548,-7.0212,10.9446,12.1422,2.384940,0.000000,-0.588642,0
0.5090,0.192768,2.569495,1.980853,-7.1495,11.0579,12.3056,2.396365,0.000000,-0.587341,0
0.5100,0.185486,2.580670,1.993329,-7.2813,11.1747,12.4754,2.407922,0.000000,-0.585984,0
0.5110,0.178069,2.591965,2.005980,-7.4169,11.2950,12.6519,2.419616,0.000000,-0.584568,0
0.5120,0.170513,2.603384,2.018816,-7.5563,11.4188,12.8355,2.431452,0.000000,-0.583087,0
0.5130,0.162813,2.614930,2.031843,-7.6998,11.5464,13.0266,2.443434,0.000000,-0.581540,0
0.5140,0.154966,2.626608,2.045068,-7.8474,11.6777,13.2256,2.455567,0.000000,-0.579919,0
0.5150,0.146967,2.638420,2.058501,-7.9993,11.8128,13.4329,2.467856,0.000000,-0.578222,0
0.5160,0.138811,2.650372,2.072150,-8.1557,11.9518,13.6491,2.480307,0.000000,-0.576442,0
0.5170,0.130494,2.662467,2.086025,-8.3167,12.0947,13.8746,2.492925,0.000000,-0.574574,0
0.5180,0.122012,2.674708,2.100135,-8.4825,12.2415,14.1100,2.505716,0.000000,-0.572610,0
0.5190,0.113359,2.687100,2.114490,-8.6531,12.3922,14.3557,2.518686,0.000000,-0.570544,0
0.5200,0.104530,2.699647,2.129103,-8.8287,12.5468,14.6125,2.531840,0.000000,-0.568369,0
0.5210,0.095520,2.712352,2.143984,-9.0094,12.7051,14.8808,2.545185,0.000000,-0.566074,0
0.5220,0.086325,2.725219,2.159145,-9.1951,12.8671,15.1613,2.558727,0.000000,-0.563652,0
0.5230,0.076939,2.738252,2.174600,-9.3859,13.0324,15.4545,2.572472,0.000000,-0.561092,0
