t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
1.3417,-0.451045,-1.005097,-1.268811,8.3037,-3.4081,8.5515,0.0000
1.3458,-0.414610,-0.989311,-1.232163,9.0059,-4.0266,8.9267,0.0000
1.3500,-0.375391,-0.970887,-1.194747,9.6537,-4.6686,8.9936,0.0000
1.3542,-0.333597,-0.949688,-1.157790,10.2534,-5.3489,8.7727,0.0000
1.3583,-0.289412,-0.925523,-1.122466,10.8121,-6.0794,8.2741,0.0000
1.3625,-0.242983,-0.898156,-1.089924,11.3385,-6.8707,7.5001,0.0000
1.3667,-0.194419,-0.867307,-1.061325,11.8430,-7.7325,6.4450,0.0000
1.3708,-0.143781,-0.832657,-1.037873,12.3375,-8.6745,5.0943,-1.4724
1.3750,-0.094978,-0.799352,-1.034114,11.2904,-7.5215,-1.6641,-1.8762
1.3792,-0.051621,-0.772528,-1.059707,9.8173,-5.6801,-8.8888,0.0000
1.3833,-0.008242,-0.744822,-1.094826,10.7735,-7.2507,-8.2008,0.0000
1.3875,0.038855,-0.710792,-1.129307,11.6244,-8.7262,-8.3845,0.0000
1.3917,0.089255,-0.670935,-1.166711,12.3725,-10.0588,-9.4185,0.0000
1.3958,0.142404,-0.626161,-1.210628,12.9542,-11.1017,-11.3313,0.0000
1.4000,0.197127,-0.578565,-1.264854,13.1455,-11.4520,-14.1828,0.0000
1.4042,0.250534,-0.533153,-1.333180,12.3817,-10.1706,-17.9118,0.0000
1.4083,0.296600,-0.499990,-1.417766,9.8399,-5.9521,-21.8561,0.0000
1.4125,0.328201,-0.490684,-1.515971,5.8746,0.5686,-24.6228,0.0000
1.4167,0.344583,-0.506453,-1.520405,2.6983,5.8281,-25.6543,0.0000
1.4208,0.352555,-0.536328,-1.414260,1.5379,7.8134,-25.3282,0.0000
1.4250,0.359041,-0.568639,-1.311935,1.6581,7.5375,-23.9847,0.0000
1.4292,0.366574,-0.598191,-1.216582,1.9451,6.6998,-22.1037,0.0000
1.4333,0.374538,-0.624779,-1.129618,1.9117,6.1073,-20.0226,0.0000
1.4375,0.381400,-0.649843,-1.051652,1.4973,5.8993,-17.8259,0.0000
1.4417,0.385740,-0.674807,-0.983195,0.7763,5.9922,-15.5001,-1.0608
1.4458,0.381115,-0.713405,-0.911026,-1.9935,10.8157,-18.2513,-0.8256
1.4500,0.371855,-0.758145,-0.838528,-2.3164,10.5760,-16.7609,-0.9745
1.4542,0.361221,-0.801946,-0.771903,-2.6675,10.3972,-15.4325,-1.1333
1.4583,0.349140,-0.845178,-0.710096,-3.0185,10.3053,-14.4026,-1.2970
1.4625,0.335736,-0.888106,-0.651748,-3.3197,10.2555,-13.7100,-1.4654
1.4667,0.321299,-0.930827,-0.595392,-3.5378,10.2149,-13.3732,-1.6374
1.4708,0.306223,-0.973327,-0.539533,-3.6542,10.1616,-13.3950,-1.8119
1.4750,0.290952,-1.015519,-0.482695,-3.6611,10.0801,-13.7644,-1.9876
1.4792,0.275942,-1.057257,-0.423481,-3.5588,9.9581,-14.4602,0.0000
1.4833,0.259637,-1.094988,-0.376988,-4.1563,8.5694,-9.2025,0.0000
1.4875,0.240704,-1.128284,-0.349439,-4.7850,7.6626,-5.0761,0.0000
1.4917,0.219316,-1.158388,-0.336840,-5.3406,6.9644,-1.8102,0.0000
1.4958,0.195890,-1.185814,-0.336012,-5.7860,6.3479,0.7500,0.0000
1.5000,0.170909,-1.210747,-0.344283,-6.1142,5.7586,2.7067,0.0000
1.5042,0.144850,-1.233249,-0.359341,-6.3317,5.1798,4.1380,0.0000
1.5083,0.118140,-1.253365,-0.379174,-6.4510,4.6129,5.1125,0.0000
1.5125,0.091154,-1.271167,-0.402044,-6.4864,4.0672,5.6940,0.0000
1.5167,0.064203,-1.286772,-0.426470,-6.4520,3.5533,5.9433,0.0000
1.5208,0.037546,-1.300338,-0.451218,-6.3607,3.0800,5.9181,0.0000
1.5250,0.011389,-1.312046,-0.475284,-6.2235,2.6526,5.6720,0.0000
1.5292,-0.014099,-1.322095,-0.497875,-6.0498,2.2731,5.2541,0.0000
1.5333,-0.038788,-1.330683,-0.518385,-5.8470,1.9403,4.7073,0.0000
1.5375,-0.062572,-1.337997,-0.536376,-5.6210,1.6510,4.0687,0.0000
1.5417,-0.085363,-1.344207,-0.551544,-5.3759,1.4005,3.3690,0.0000
1.5458,-0.107091,-1.349461,-0.563699,-5.1145,1.1837,2.6327,0.0000
1.5500,-0.127692,-1.353886,-0.572739,-4.8389,0.9955,1.8790,0.0000
1.5542,-0.147111,-1.357590,-0.578628,-4.5501,0.8310,1.1221,0.0000
1.5583,-0.165294,-1.360660,-0.581380,-4.2487,0.6861,0.3721,0.0000
1.5625,-0.182190,-1.363168,-0.581043,-3.9351,0.5571,-0.3639,0.0000
1.5667,-0.197747,-1.365173,-0.577685,-3.6094,0.4408,-1.0812,0.0000
1.5708,-0.211916,-1.366720,-0.571394,-3.2718,0.3341,-1.7770,0.0000
1.5750,-0.224648,-1.367839,-0.562263,-2.9227,0.2342,-2.4496,0.0000
1.5792,-0.235896,-1.368556,-0.550392,-2.5624,0.1385,-3.0980,0.0000
1.5833,-0.245615,-1.368878,-0.535881,-2.1918,0.0440,-3.7220,0.0000
1.5875,-0.253766,-1.368803,-0.518833,-1.8118,-0.0523,-4.3213,0.0000
1.5917,-0.260311,-1.368317,-0.499350,-1.4237,-0.1534,-4.8959,0.0000
1.5958,-0.265221,-1.367388,-0.477536,-1.0288,-0.2629,-5.4457,0.0000
1.6000,-0.268472,-1.365975,-0.453494,-0.6291,-0.3841,-5.9703,0.0000
1.6042,-0.270049,-1.364018,-0.427330,-0.2263,-0.5208,-6.4695,0.0000
1.6083,-0.269943,-1.361444,-0.399152,0.1775,-0.6765,-6.9425,0.0000
1.6125,-0.268157,-1.358165,-0.369070,0.5802,-0.8547,-7.3888,0.0000
1.6167,-0.264700,-1.354078,-0.337196,0.9798,-1.0588,-7.8076,0.0000
1.6208,-0.259590,-1.349067,-0.303648,1.3743,-1.2918,-8.1982,0.0000
1.6250,-0.252853,-1.343005,-0.268544,1.7620,-1.5561,-8.5597,0.0000
1.6292,-0.244521,-1.335757,-0.232009,2.1415,-1.8539,-8.8914,0.0000
1.6333,-0.234630,-1.327177,-0.194167,2.5118,-2.1867,-9.1926,0.0000
1.6375,-0.223222,-1.317118,-0.155149,2.8722,-2.5555,-9.4624,0.0000
1.6417,-0.210338,-1.305428,-0.115086,3.2227,-2.9609,-9.7001,0.0000
1.6458,-0.196017,-1.291954,-0.074116,3.5636,-3.4029,-9.9048,0.0000
1.6500,-0.180298,-1.276542,-0.032378,3.8959,-3.8815,-10.0754,0.0000
1.6542,-0.163214,-1.259043,0.009983,4.2211,-4.3963,-10.2107,0.0000
1.6583,-0.144787,-1.239305,0.052814,4.5412,-4.9470,-10.3089,0.0000
1.6625,-0.125034,-1.217179,0.095955,4.8587,-5.5335,-10.3675,0.0000
1.6667,-0.103958,-1.192516,0.139233,5.1766,-6.1562,-10.3833,0.0000
1.6708,-0.081548,-1.165161,0.182458,5.4983,-6.8158,-10.3518,0.0000
1.6750,-0.057777,-1.134959,0.225416,5.8279,-7.5142,-10.2664,0.0000
1.6792,-0.032603,-1.101739,0.267863,6.1693,-8.2538,-10.1185,0.0000
1.6833,-0.005965,-1.065322,0.309505,6.5272,-9.0381,-9.8956,0.0000
1.6875,0.022217,-1.025511,0.349988,6.9055,-9.8712,-9.5800,-3.0000
1.6917,0.055582,-0.981649,0.406060,8.6710,-10.9909,-15.7021,-3.0000
1.6958,0.096088,-0.931558,0.484318,10.3570,-12.7237,-20.5201,-3.0000
1.7000,0.143576,-0.872526,0.579257,12.0278,-15.1172,-23.9950,-3.0000
1.7042,0.198064,-0.801942,0.684809,13.7055,-18.0943,-25.9183,-3.0000
1.7083,0.259164,-0.718400,0.793128,15.1735,-21.1671,-25.6995,-3.0000
1.7125,0.322868,-0.626775,0.892335,14.9298,-21.8490,-22.1569,-3.0000
1.7167,0.368670,-0.558036,0.967641,7.1953,-11.0770,-15.4968,-2.4662
1.7208,0.361512,-0.566317,1.017699,-7.2678,10.1699,-10.0354,-0.3222
1.7250,0.317856,-0.627136,1.043576,-11.8205,16.4039,-3.8422,0.3618
1.7292,0.266565,-0.697160,1.043692,-12.4102,16.7691,2.1348,0.4961
1.7333,0.215428,-0.764938,1.021911,-12.1382,15.8820,6.9579,0.4227
1.7375,0.166108,-0.827941,0.983435,-11.6466,14.6371,10.4991,0.2030
1.7417,0.119108,-0.885265,0.933729,-11.0635,13.2243,12.7057,-0.1448
1.7458,0.074788,-0.936394,0.878538,-10.3871,11.7061,13.4999,-0.6011
1.7500,0.033625,-0.981053,0.823935,-9.5794,10.1435,12.8060,-1.1342
1.7542,-0.003739,-1.019267,0.776172,-8.6033,8.6158,10.6024,-1.7027
1.7583,-0.036560,-1.051389,0.741341,-7.4420,7.1977,6.9657,0.0000
1.7625,-0.066425,-1.079176,0.713019,-7.0020,6.3571,6.6695,0.0000
1.7667,-0.094403,-1.103566,0.686602,-6.5407,5.5575,6.1182,0.0000
1.7708,-0.120409,-1.124753,0.663025,-6.0598,4.8078,5.3614,0.0000
1.7750,-0.144366,-1.142956,0.643024,-5.5610,4.1121,4.4438,0.0000
1.7792,-0.166204,-1.158404,0.627168,-5.0463,3.4710,3.4050,0.0000
1.7833,-0.185863,-1.171317,0.615869,-4.5182,2.8818,2.2803,0.0000
1.7875,-0.203294,-1.181898,0.609404,-3.9796,2.3388,1.1005,0.0000
1.7917,-0.218461,-1.190319,0.607935,-3.4337,1.8342,-0.1078,0.0000
1.7958,-0.231343,-1.196718,0.611519,-2.8842,1.3591,-1.3219,0.0000
1.8000,-0.241935,-1.201191,0.620132,-2.3347,0.9036,-2.5225,0.0000
1.8042,-0.250246,-1.203795,0.633676,-1.7892,0.4580,-3.6939,0.0000
1.8083,-0.256302,-1.204547,0.651997,-1.2510,0.0129,-4.8237,0.0000
1.8125,-0.260142,-1.203425,0.674898,-0.7234,-0.4403,-5.9025,0.0000
1.8167,-0.261817,-1.200378,0.702147,-0.2092,-0.9088,-6.9234,0.0000
1.8208,-0.261388,-1.195324,0.733492,0.2896,-1.3988,-7.8819,0.0000
1.8250,-0.258924,-1.188162,0.768665,0.7715,-1.9148,-8.7750,0.0000
1.8292,-0.254497,-1.178774,0.807388,1.2358,-2.4602,-9.6013,0.0000
1.8333,-0.248180,-1.167033,0.849384,1.6830,-3.0371,-10.3607,0.0000
1.8375,-0.240041,-1.152802,0.894375,2.1141,-3.6468,-11.0538,0.0000
1.8417,-0.230141,-1.135944,0.942088,2.5316,-4.2899,-11.6822,0.0000
1.8458,-0.218529,-1.116317,0.992258,2.9388,-4.9670,-12.2477,0.0000
1.8500,-0.205238,-1.093779,1.044628,3.3401,-5.6790,-12.7525,0.0000
1.8542,-0.190276,-1.068178,1.098952,3.7411,-6.4277,-13.1989,0.0000
1.8583,-0.173628,-1.039354,1.154991,4.1489,-7.2164,-13.5890,0.0000
1.8625,-0.155244,-1.007126,1.212517,4.5721,-8.0509,-13.9245,0.0000
1.8667,-0.135031,-0.971282,1.271301,5.0216,-8.9401,-14.2060,0.0000
1.8708,-0.112845,-0.931559,1.331120,5.5115,-9.8981,-14.4322,0.0000
1.8750,-0.088472,-0.887618,1.391729,6.0602,-10.9458,-14.5986,0.0000
1.8792,-0.061601,-0.839009,1.452858,6.6936,-12.1145,-14.6947,0.0000
1.8833,-0.031789,-0.785109,1.514159,7.4487,-13.4517,-14.6985,0.0000
1.8875,0.001610,-0.725039,1.570796,8.3818,-15.0300,-14.5647,0.0000
1.8917,0.039552,-0.657520,1.506582,9.5802,-16.9604,-14.1957,0.0000
1.8958,0.083464,-0.580703,1.449344,11.1742,-19.3959,-13.3621,0.0000
1.9000,0.135286,-0.492292,1.398062,13.2578,-22.3698,-11.4547,0.0000
1.9042,0.195214,-0.393495,1.361090,14.8053,-24.0512,-6.8171,0.0000
1.9083,0.244773,-0.314657,1.352786,8.6186,-13.5619,0.7860,0.0000
1.9125,0.246990,-0.310089,1.365230,-4.5607,6.6691,3.8569,0.0000
1.9167,0.208496,-0.368159,1.391214,-11.3840,17.3606,8.0774,0.0000
1.9208,0.159330,-0.444269,1.438108,-11.6100,18.1019,12.9463,0.0000
1.9250,0.113944,-0.515376,1.500239,-10.4099,16.3210,15.8754,0.0000
1.9292,0.073552,-0.578327,1.570796,-9.2788,14.3766,17.3406,0.0000
1.9333,0.037411,-0.633446,1.497256,-8.3290,12.5538,17.8562,0.0000
1.9375,0.004873,-0.681301,1.423068,-7.5103,10.8589,17.7191,0.0000
1.9417,-0.024475,-0.722387,1.350719,-6.7715,9.2758,17.1098,0.0000
1.9458,-0.050869,-0.757149,1.281846,-6.0766,7.7964,16.1490,0.0000
1.9500,-0.074427,-0.786013,1.217679,-5.4021,6.4186,14.9247,0.0000
1.9542,-0.095196,-0.809402,1.159133,-4.7336,5.1427,13.5057,0.0000
1.9583,-0.113178,-0.827742,1.106868,-4.0635,3.9681,11.9488,0.0000
1.9625,-0.128356,-0.841443,1.061330,-3.3886,2.8911,10.3023,0.0000
1.9667,-0.140711,-0.850896,1.022786,-2.7089,1.9042,8.6082,-1.5870
1.9708,-0.148765,-0.855369,0.999021,-1.4642,0.5922,3.9493,-2.0367
1.9750,-0.151321,-0.854459,0.996212,-0.1017,-0.6990,-1.2949,-2.4491
1.9792,-0.148000,-0.848032,1.016292,1.3349,-2.0584,-6.9272,-2.8466
1.9833,-0.138593,-0.835490,1.060486,2.8056,-3.6079,-12.7953,0.0000
1.9875,-0.125882,-0.818282,1.114193,3.1981,-4.4457,-12.9384,0.0000
1.9917,-0.111496,-0.797499,1.168471,3.6066,-5.3168,-13.0704,0.0000
1.9958,-0.095351,-0.772983,1.223243,4.0379,-6.2286,-13.1791,0.0000
2.0000,-0.077330,-0.744541,1.278378,4.5005,-7.1904,-13.2504,0.0000
2.0042,-0.057276,-0.711934,1.333673,5.0056,-8.2142,-13.2663,0.0000
2.0083,-0.034975,-0.674868,1.388833,5.5669,-9.3143,-13.2005,0.0000
2.0125,-0.010155,-0.632986,1.443419,6.2001,-10.5056,-13.0120,0.0000
2.0167,0.017521,-0.585885,1.496751,6.9183,-11.7955,-12.6313,0.0000
2.0208,0.048399,-0.533214,1.547726,7.7148,-13.1536,-11.9351,0.0000
2.0250,0.082609,-0.475070,1.547105,8.4967,-14.4059,-10.6996,0.0000
2.0292,0.119186,-0.413387,1.507719,8.8549,-14.8830,-8.5591,0.0000
2.0333,0.153456,-0.355904,1.480311,7.5338,-12.6539,-5.2604,0.0000
2.0375,0.174091,-0.320176,1.467846,2.9793,-5.4952,-1.7043,0.0000
2.0417,0.171275,-0.320724,1.468023,-2.9133,3.5694,1.0501,0.0000
2.0458,0.148790,-0.351561,1.479539,-6.6283,9.3164,3.8460,0.0000
2.0500,0.117518,-0.396199,1.502844,-7.8069,11.2043,6.5883,0.0000
2.0542,0.084929,-0.443050,1.535943,-7.7303,11.1033,8.6627,0.0000
2.0583,0.053937,-0.487289,1.565948,-7.2281,10.2626,9.9675,0.0000
2.0625,0.025409,-0.527273,1.522528,-6.6083,9.1742,10.6257,0.0000
2.0667,-0.000459,-0.562494,1.477738,-5.9665,8.0147,10.7771,0.0000
2.0708,-0.023656,-0.592855,1.433367,-5.3281,6.8506,10.5361,0.0000
2.0750,-0.044209,-0.618419,1.390810,-4.6964,5.7097,9.9921,0.0000
2.0792,-0.062141,-0.639319,1.351140,-4.0683,4.6043,9.2155,0.0000
2.0833,-0.077458,-0.655717,1.315176,-3.4401,3.5393,8.2634,0.0000
2.0875,-0.090149,-0.667786,1.283522,-2.8087,2.5153,7.1829,0.0000
2.0917,-0.100197,-0.675689,1.256608,-2.1718,1.5295,6.0143,0.0000
2.0958,-0.107574,-0.679572,1.234712,-1.5281,0.5762,4.7917,0.0000
2.1000,-0.112250,-0.679550,1.217981,-0.8766,-0.3527,3.5448,0.0000
2.1042,-0.114188,-0.675699,1.206448,-0.2162,-1.2674,2.2996,0.0000
2.1083,-0.113348,-0.668045,1.200047,0.4547,-2.1798,1.0789,0.0000
2.1125,-0.109679,-0.656566,1.198621,1.1387,-3.1034,-0.0965,0.0000
2.1167,-0.103117,-0.641176,1.201933,1.8395,-4.0530,-1.2069,0.0000
2.1208,-0.093579,-0.621725,1.209656,2.5626,-5.0444,-2.2315,0.0000
2.1250,-0.080954,-0.597995,1.221376,3.3152,-6.0947,-3.1466,0.0000
2.1292,-0.065095,-0.569695,1.236560,4.1064,-7.2216,-3.9215,0.0000
2.1333,-0.045818,-0.536464,1.254514,4.9449,-8.4406,-4.5120,0.0000
2.1375,-0.022916,-0.497902,1.274300,5.8338,-9.7559,-4.8486,0.0000
2.1417,0.003776,-0.453683,1.294580,6.7509,-11.1318,-4.8169,0.0000
2.1458,0.034138,-0.403921,1.313359,7.5892,-12.4032,-4.2307,0.0000
2.1500,0.067021,-0.350297,1.327666,7.9874,-13.0227,-2.8344,0.0000
2.1542,0.098407,-0.298810,1.333734,7.0212,-11.6014,-0.5344,0.0000
2.1583,0.119602,-0.262465,1.329320,3.5930,-6.4975,1.9630,0.0000
2.1625,0.122215,-0.253754,1.316235,-1.2610,0.7142,3.7794,0.0000
2.1667,0.107118,-0.271155,1.296174,-4.8988,6.0353,5.4738,0.0000
2.1708,0.082024,-0.302808,1.268507,-6.5094,8.2469,7.3370,0.0000
2.1750,0.053852,-0.338125,1.233688,-6.7931,8.4319,8.9082,0.0000
2.1792,0.026271,-0.371538,1.193776,-6.4563,7.6836,9.9095,0.0000
2.1833,0.000864,-0.400737,1.151230,-5.8558,6.5650,10.3296,0.0000
2.1875,-0.021706,-0.424891,1.108259,-5.1408,5.3228,10.2536,0.0000
2.1917,-0.041141,-0.443796,1.066661,-4.3721,4.0644,9.7834,0.0000
2.1958,-0.057291,-0.457524,1.027827,-3.5752,2.8365,9.0135,-0.2328
2.2000,-0.070039,-0.466362,0.993526,-2.7464,1.6962,7.7405,-0.4973
2.2042,-0.079213,-0.470656,0.965806,-1.8718,0.6368,5.9822,-0.7387
2.2083,-0.084629,-0.470718,0.946430,-0.9542,-0.3535,3.8400,-0.9515
2.2125,-0.086137,-0.466795,0.936686,-0.0052,-1.2915,1.4344,-1.1338
2.2167,-0.083648,-0.459047,0.937337,0.9587,-2.2001,-1.1049,-1.2862
2.2208,-0.077151,-0.447536,0.948603,1.9176,-3.1024,-3.6470,-1.4111
2.2250,-0.066730,-0.432251,0.970165,2.8452,-4.0101,-6.0639,-1.5101
2.2292,-0.052614,-0.413201,1.001180,3.7023,-4.9067,-8.2310,-1.5815
2.2333,-0.035253,-0.390587,1.040282,4.4234,-5.7233,-10.0226,-1.6174
2.2375,-0.015483,-0.365109,1.085575,4.8976,-6.3055,-11.3126,0.0000
2.2417,0.007155,-0.334790,1.131567,5.7540,-7.8620,-10.8267,0.0000
2.2458,0.032999,-0.298502,1.174526,6.4472,-9.1837,-9.9327,0.0000
2.2500,0.060431,-0.258654,1.212316,6.5752,-9.6567,-8.4763,0.0000
2.2542,0.085263,-0.221592,1.242766,5.3998,-8.1468,-6.5828,0.0000
2.2583,0.100954,-0.197329,1.265591,2.5953,-4.1355,-4.8787,0.0000
2.2625,0.103359,-0.192286,1.282605,-0.6848,0.6261,-3.6411,0.0000
2.2667,0.094063,-0.204122,1.294605,-3.0992,4.0808,-2.3993,0.0000
2.2708,0.077592,-0.226002,1.300918,-4.3667,5.8071,-0.9708,0.0000
2.2750,0.058078,-0.251748,1.301282,-4.7861,6.2731,0.4230,0.0000
2.2792,0.038192,-0.277430,1.296442,-4.7043,6.0099,1.5661,0.0000
2.2833,0.019411,-0.300936,1.287708,-4.3521,5.3665,2.3726,0.0000
2.2875,0.002509,-0.321209,1.276496,-3.8564,4.5331,2.8438,0.0000
2.2917,-0.012100,-0.337735,1.264109,-3.2824,3.6079,3.0192,0.0000
2.2958,-0.024187,-0.350277,1.251644,-2.6635,2.6405,2.9505,0.0000
2.3000,-0.033617,-0.358732,1.239979,-2.0167,1.6557,2.6906,0.0000
2.3042,-0.040298,-0.363063,1.229776,-1.3514,0.6653,2.2908,0.0000
2.3083,-0.044172,-0.363263,1.221494,-0.6733,-0.3257,1.7991,0.0000
2.3125,-0.045196,-0.359337,1.215393,0.0131,-1.3151,1.2618,0.0000
2.3167,-0.043353,-0.351300,1.211544,0.7018,-2.2994,0.7247,0.0000
2.3208,-0.038657,-0.339195,1.209825,1.3824,-3.2696,0.2354,0.0000
2.3250,-0.031188,-0.323133,1.209904,2.0357,-4.2031,-0.1548,0.0000
2.3292,-0.021152,-0.303387,1.211223,2.6244,-5.0506,-0.3895,0.0000
2.3333,-0.008983,-0.280549,1.212982,3.0799,-5.7150,-0.4106,0.0000
2.3375,0.004480,-0.255793,1.214163,3.2863,-6.0272,-0.1724,0.0000
2.3417,0.017795,-0.231188,1.213665,3.0838,-5.7490,0.3246,0.0000
2.3458,0.028899,-0.209741,1.210597,2.3415,-4.6804,0.9978,0.0000
2.3500,0.035616,-0.194649,1.204583,1.1142,-2.8972,1.7079,0.0000
2.3542,0.036675,-0.187776,1.195733,-0.2837,-0.8684,2.3672,0.0000
2.3583,0.032357,-0.188654,1.184266,-1.4697,0.8303,2.9788,0.0000
2.3625,0.024132,-0.195030,1.170355,-2.2359,1.8894,3.5481,0.0000
2.3667,0.013812,-0.204170,1.154271,-2.5773,2.3109,4.0337,0.0000
2.3708,0.002952,-0.213769,1.136506,-2.5858,2.2443,4.3821,0.0000
2.3750,-0.007318,-0.222204,1.117722,-2.3631,1.8512,4.5632,0.0000
2.3792,-0.016244,-0.228445,1.098623,-1.9889,1.2569,4.5769,0.0000
2.3833,-0.023348,-0.231884,1.079856,-1.5194,0.5468,4.4452,0.0000
2.3875,-0.028336,-0.232194,1.061939,-0.9938,-0.2219,4.2026,0.0000
2.3917,-0.031057,-0.229241,1.045227,-0.4422,-1.0083,3.8908,-0.0867
2.3958,-0.031725,-0.223462,1.030016,0.0112,-1.6163,3.5060,-0.1510
2.4000,-0.030736,-0.215552,1.016478,0.3703,-2.0636,3.0983,-0.1886
2.4042,-0.028479,-0.206140,1.004591,0.6376,-2.3657,2.7117,-0.2023
2.4083,-0.025334,-0.195802,0.994180,0.8134,-2.5340,2.3786,-0.1950
2.4125,-0.021673,-0.185059,0.984965,0.9027,-2.5836,2.1195,-0.1706
2.4167,-0.017828,-0.174347,0.976613,0.9179,-2.5386,1.9436,-0.1338
2.4208,-0.014060,-0.163983,0.968774,0.8783,-2.4308,1.8512,-0.0895
2.4250,-0.010543,-0.154145,0.961112,0.8060,-2.2943,1.8371,-0.0424
2.4292,-0.007366,-0.144881,0.953324,0.7205,-2.1579,1.8932,0.0040
2.4333,-0.004549,-0.136144,0.945140,0.6347,-2.0394,2.0108,0.0477
2.4375,-0.002080,-0.127842,0.936327,0.5543,-1.9456,2.1814,0.0877
2.4417,0.000064,-0.119877,0.926682,0.4796,-1.8751,2.3974,0.1242
2.4458,0.001903,-0.112163,0.916036,0.4084,-1.8231,2.6519,0.1575
2.4500,0.003443,-0.104637,0.904244,0.3379,-1.7840,2.9389,0.1879
2.4542,0.004682,-0.097258,0.891185,0.2657,-1.7532,3.2530,0.2155
2.4583,0.005608,-0.089999,0.876759,0.1906,-1.7274,3.5889,0.2405
2.4625,0.006208,-0.082847,0.860888,0.1115,-1.7043,3.9418,0.2627
2.4667,0.006462,-0.075795,0.843515,0.0282,-1.6823,4.3069,0.2821
2.4708,0.006354,-0.068840,0.824601,-0.0594,-1.6603,4.6792,0.2984
2.4750,0.005866,-0.061987,0.804131,-0.1508,-1.6374,5.0536,0.3116
2.4792,0.004985,-0.055240,0.782109,-0.2452,-1.6132,5.4247,0.3216
2.4833,0.003700,-0.048605,0.758564,-0.3415,-1.5877,5.7868,0.3282
2.4875,0.002009,-0.042087,0.733549,-0.4379,-1.5610,6.1337,0.3314
2.4917,-0.000084,-0.035688,0.707146,-0.5322,-1.5339,6.4587,0.3312
2.4958,-0.002562,-0.029408,0.679464,-0.6218,-1.5074,6.7548,0.3278
2.5000,-0.005397,-0.023239,0.650644,-0.7035,-1.4828,7.0141,0.3212
2.5042,-0.008547,-0.017168,0.620858,-0.7735,-1.4619,7.2288,0.3118
2.5083,-0.011950,-0.011173,0.590314,-0.8279,-1.4468,7.3907,0.2998
2.5125,-0.015531,-0.005223,0.559252,-0.8627,-1.4395,7.4922,0.2858
2.5167,-0.019195,0.000724,0.527940,-0.8739,-1.4424,7.5265,0.2704
2.5208,-0.022834,0.006719,0.496671,-0.8579,-1.4575,7.4884,0.2541
2.5250,-0.026325,0.012819,0.465754,-0.8122,-1.4869,7.3756,0.2378
2.5292,-0.029540,0.019092,0.435498,-0.7354,-1.5322,7.1888,0.2222
2.5333,-0.032347,0.025609,0.406198,-0.6276,-1.5941,6.9331,0.2082
2.5375,-0.034621,0.032441,0.378118,-0.4909,-1.6727,6.6173,0.1965
2.5417,-0.036249,0.039657,0.351474,-0.3293,-1.7666,6.2546,0.1880
2.5458,-0.037143,0.047316,0.326421,-0.1490,-1.8729,5.8610,0.1833
2.5500,-0.037244,0.055458,0.303038,0.0423,-1.9874,5.4550,0.1831
2.5542,-0.036529,0.064104,0.281326,0.2355,-2.1043,5.0560,0.1880
2.5583,-0.035017,0.073247,0.261207,0.4211,-2.2173,4.6831,0.1981
2.5625,-0.032765,0.082850,0.242523,0.5899,-2.3202,4.3546,0.2137
2.5667,-0.029866,0.092854,0.225050,0.7337,-2.4075,4.0862,0.2344
2.5708,-0.026446,0.103177,0.208504,0.8462,-2.4751,3.8910,0.2598
2.5750,-0.022651,0.113722,0.192556,0.9228,-2.5203,3.7783,0.2893
2.5792,-0.018640,0.124388,0.176851,0.9609,-2.5416,3.7534,0.3218
2.5833,-0.014579,0.135070,0.161020,0.9596,-2.5385,3.8176,0.3565
2.5875,-0.010631,0.145663,0.144699,0.9195,-2.5111,3.9682,0.3923
2.5917,-0.006955,0.156067,0.127545,0.8424,-2.4597,4.1991,0.4283
2.5958,-0.003698,0.166183,0.109245,0.7308,-2.3848,4.5013,0.4637
2.6000,-0.000993,0.175915,0.089533,0.5883,-2.2869,4.8634,0.4976
2.6042,0.001041,0.185172,0.068190,0.4189,-2.1667,5.2724,0.5293
2.6083,0.002307,0.193865,0.045060,0.2276,-2.0257,5.7141,0.5584
2.6125,0.002728,0.201913,0.020043,0.0201,-1.8658,6.1734,0.5842
2.6167,0.002255,0.209248,-0.006894,-0.1966,-1.6904,6.6346,0.6064
2.6208,0.000872,0.215819,-0.035718,-0.4144,-1.5045,7.0819,0.6246
2.6250,-0.001402,0.221601,-0.066329,-0.6238,-1.3154,7.4991,0.6385
2.6292,-0.004503,0.226605,-0.098560,-0.8137,-1.1328,7.8702,0.6477
2.6333,-0.008318,0.230888,-0.132179,-0.9719,-0.9687,8.1797,0.6517
2.6375,-0.012681,0.234566,-0.166892,-1.0852,-0.8373,8.4130,0.6504
2.6417,-0.017372,0.237810,-0.202347,-1.1415,-0.7529,8.5578,0.6436
2.6458,-0.022128,0.240852,-0.238151,-1.1307,-0.7283,8.6051,0.6314
2.6500,-0.026654,0.243962,-0.273885,-1.0480,-0.7712,8.5504,0.6144
2.6542,-0.030652,0.247426,-0.309128,-0.8951,-0.8816,8.3956,0.5942
2.6583,-0.033851,0.251506,-0.343483,-0.6815,-1.0505,8.1486,0.5724
2.6625,-0.036038,0.256405,-0.376603,-0.4233,-1.2609,7.8243,0.5516
2.6667,-0.037077,0.262244,-0.408219,-0.1409,-1.4913,7.4426,0.5341
2.6708,-0.036922,0.269050,-0.438152,0.1445,-1.7195,7.0275,0.5219
2.6750,-0.035612,0.276762,-0.466332,0.4136,-1.9260,6.6047,0.5167
