t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
0.6420,0.049406,0.004198,0.165690,0.1545,0.3136,-0.3879,-17.21
0.6430,0.049560,0.004510,0.165303,0.1535,0.3114,-0.3861,-17.17
0.6440,0.049713,0.004820,0.164918,0.1524,0.3092,-0.3842,-17.12
0.6450,0.049864,0.005128,0.164535,0.1514,0.3071,-0.3824,-17.08
0.6460,0.050015,0.005434,0.164153,0.1503,0.3049,-0.3806,-17.03
0.6470,0.050165,0.005737,0.163774,0.1493,0.3027,-0.3788,-16.99
0.6480,0.050313,0.006039,0.163396,0.1482,0.3006,-0.3770,-16.95
0.6490,0.050461,0.006338,0.163020,0.1472,0.2985,-0.3753,-16.90
0.6500,0.050608,0.006635,0.162646,0.1461,0.2964,-0.3735,-16.86
0.6510,0.050753,0.006930,0.162274,0.1451,0.2943,-0.3718,-16.82
0.6520,0.050898,0.007223,0.161903,0.1441,0.2922,-0.3701,-16.77
0.6530,0.051041,0.007514,0.161534,0.1430,0.2901,-0.3683,-16.73
0.6540,0.051183,0.007803,0.161166,0.1420,0.2881,-0.3667,-16.69
0.6550,0.051325,0.008089,0.160801,0.1410,0.2860,-0.3650,-16.65
0.6560,0.051465,0.008374,0.160437,0.1400,0.2840,-0.3633,-16.60
0.6570,0.051604,0.008657,0.160074,0.1389,0.2820,-0.3617,-16.56
0.6580,0.051743,0.008938,0.159714,0.1379,0.2800,-0.3601,-16.52
0.6590,0.051880,0.009216,0.159355,0.1369,0.2780,-0.3585,-16.47
0.6600,0.052016,0.009493,0.158997,0.1359,0.2760,-0.3569,-16.43
0.6610,0.052152,0.009768,0.158641,0.1349,0.2741,-0.3553,-16.38
0.6620,0.052286,0.010041,0.158287,0.1339,0.2722,-0.3538,-16.34
0.6630,0.052419,0.010312,0.157934,0.1330,0.2703,-0.3523,-16.30
0.6640,0.052552,0.010581,0.157583,0.1320,0.2684,-0.3508,-16.25
0.6650,0.052683,0.010848,0.157233,0.1310,0.2665,-0.3493,-16.21
0.6660,0.052813,0.011113,0.156884,0.1300,0.2647,-0.3478,-16.16
0.6670,0.052943,0.011377,0.156537,0.1291,0.2628,-0.3464,-16.11
0.6680,0.053071,0.011639,0.156192,0.1281,0.2610,-0.3449,-16.07
0.6690,0.053199,0.011898,0.155848,0.1271,0.2592,-0.3435,-16.02
0.6700,0.053325,0.012157,0.155505,0.1262,0.2575,-0.3422,-15.97
0.6710,0.053451,0.012413,0.155164,0.1253,0.2557,-0.3408,-15.93
0.6720,0.053576,0.012668,0.154824,0.1243,0.2540,-0.3395,-15.88
0.6730,0.053699,0.012920,0.154485,0.1234,0.2522,-0.3381,-15.83
0.6740,0.053822,0.013172,0.154148,0.1225,0.2505,-0.3368,-15.78
0.6750,0.053944,0.013421,0.153812,0.1215,0.2489,-0.3356,-15.73
0.6760,0.054065,0.013669,0.153477,0.1206,0.2472,-0.3343,-15.68
0.6770,0.054185,0.013915,0.153144,0.1197,0.2456,-0.3331,-15.63
0.6780,0.054304,0.014160,0.152811,0.1188,0.2439,-0.3318,-15.58
0.6790,0.054422,0.014403,0.152480,0.1179,0.2423,-0.3306,-15.53
0.6800,0.054540,0.014644,0.152150,0.1170,0.2408,-0.3295,-15.48
0.6810,0.054656,0.014884,0.151821,0.1161,0.2392,-0.3283,-15.43
0.6820,0.054772,0.015122,0.151494,0.1153,0.2376,-0.3272,-15.38
0.6830,0.054887,0.015359,0.151167,0.1144,0.2361,-0.3260,-15.32
0.6840,0.055000,0.015594,0.150842,0.1135,0.2346,-0.3249,-15.27
0.6850,0.055113,0.015827,0.150518,0.1127,0.2331,-0.3238,-15.22
0.6860,0.055226,0.016059,0.150195,0.1118,0.2316,-0.3228,-15.16
0.6870,0.055337,0.016290,0.149872,0.1110,0.2301,-0.3217,-15.11
0.6880,0.055447,0.016519,0.149551,0.1101,0.2287,-0.3207,-15.06
0.6890,0.055557,0.016747,0.149231,0.1093,0.2272,-0.3197,-15.00
0.6900,0.055666,0.016974,0.148912,0.1084,0.2258,-0.3187,-14.95
0.6910,0.055773,0.017198,0.148594,0.1076,0.2244,-0.3177,-14.89
0.6920,0.055881,0.017422,0.148277,0.1068,0.2230,-0.3167,-14.84
0.6930,0.055987,0.017644,0.147961,0.1059,0.2217,-0.3158,-14.78
0.6940,0.056092,0.017865,0.147646,0.1051,0.2203,-0.3148,-14.73
0.6950,0.056197,0.018084,0.147331,0.1043,0.2189,-0.3139,-14.67
0.6960,0.056301,0.018303,0.147018,0.1035,0.2176,-0.3130,-14.62
0.6970,0.056404,0.018519,0.146706,0.1027,0.2163,-0.3121,-14.56
0.6980,0.056506,0.018735,0.146394,0.1019,0.2150,-0.3112,-14.51
0.6990,0.056607,0.018949,0.146084,0.1011,0.2137,-0.3103,-14.45
0.7000,0.056708,0.019162,0.145774,0.1003,0.2124,-0.3095,-14.40
0.7010,0.056807,0.019373,0.145465,0.0995,0.2111,-0.3086,-14.34
0.7020,0.056906,0.019584,0.145157,0.0987,0.2098,-0.3078,-14.29
0.7030,0.057005,0.019793,0.144849,0.0979,0.2086,-0.3070,-14.23
0.7040,0.057102,0.020001,0.144543,0.0971,0.2073,-0.3062,-14.18
0.7050,0.057199,0.020207,0.144237,0.0963,0.2061,-0.3053,-14.12
0.7060,0.057294,0.020412,0.143932,0.0955,0.2048,-0.3046,-14.07
0.7070,0.057389,0.020616,0.143628,0.0948,0.2036,-0.3038,-14.01
0.7080,0.057484,0.020819,0.143325,0.0940,0.2024,-0.3030,-13.96
0.7090,0.057577,0.021021,0.143023,0.0932,0.2012,-0.3022,-13.91
0.7100,0.057670,0.021221,0.142721,0.0924,0.1999,-0.3015,-13.86
0.7110,0.057762,0.021420,0.142420,0.0917,0.1987,-0.3007,-13.80
0.7120,0.057853,0.021618,0.142120,0.0909,0.1975,-0.3000,-13.75
0.7130,0.057943,0.021815,0.141820,0.0901,0.1963,-0.2992,-13.70
0.7140,0.058033,0.022011,0.141521,0.0894,0.1952,-0.2985,-13.65
0.7150,0.058122,0.022205,0.141223,0.0886,0.1940,-0.2978,-13.60
0.7160,0.058210,0.022399,0.140926,0.0878,0.1928,-0.2970,-13.55
0.7170,0.058297,0.022591,0.140630,0.0871,0.1916,-0.2963,-13.50
0.7180,0.058384,0.022782,0.140334,0.0863,0.1905,-0.2956,-13.45
0.7190,0.058470,0.022971,0.140039,0.0855,0.1893,-0.2949,-13.40
0.7200,0.058555,0.023160,0.139744,0.0848,0.1881,-0.2942,-13.35
0.7210,0.058639,0.023347,0.139450,0.0840,0.1870,-0.2935,-13.31
0.7220,0.058723,0.023534,0.139157,0.0833,0.1858,-0.2928,-13.26
0.7230,0.058806,0.023719,0.138865,0.0825,0.1846,-0.2921,-13.21
0.7240,0.058888,0.023903,0.138573,0.0817,0.1835,-0.2914,-13.17
0.7250,0.058969,0.024085,0.138282,0.0810,0.1823,-0.2907,-13.12
0.7260,0.059049,0.024267,0.137992,0.0802,0.1812,-0.2901,-13.08
0.7270,0.059129,0.024448,0.137703,0.0794,0.1800,-0.2894,-13.04
0.7280,0.059208,0.024627,0.137414,0.0787,0.1789,-0.2887,-13.00
0.7290,0.059286,0.024805,0.137125,0.0779,0.1777,-0.2880,-12.96
0.7300,0.059364,0.024982,0.136838,0.0772,0.1766,-0.2874,-12.92
0.7310,0.059440,0.025158,0.136551,0.0764,0.1754,-0.2867,-12.88
0.7320,0.059516,0.025333,0.136265,0.0756,0.1743,-0.2860,-12.84
0.7330,0.059591,0.025506,0.135979,0.0749,0.1731,-0.2854,-12.80
0.7340,0.059666,0.025679,0.135694,0.0741,0.1720,-0.2847,-12.76
0.7350,0.059740,0.025850,0.135410,0.0734,0.1708,-0.2841,-12.73
0.7360,0.059812,0.026020,0.135126,0.0726,0.1697,-0.2834,-12.69
0.7370,0.059885,0.026189,0.134843,0.0718,0.1685,-0.2828,-12.65
0.7380,0.059956,0.026357,0.134561,0.0711,0.1674,-0.2821,-12.62
0.7390,0.060026,0.026524,0.134279,0.0703,0.1662,-0.2815,-12.59
0.7400,0.060096,0.026689,0.133998,0.0695,0.1651,-0.2809,-12.55
0.7410,0.060165,0.026854,0.133718,0.0688,0.1639,-0.2802,-12.52
0.7420,0.060234,0.027017,0.133438,0.0680,0.1628,-0.2796,-12.49
0.7430,0.060301,0.027179,0.133159,0.0672,0.1617,-0.2790,-12.46
0.7440,0.060368,0.027340,0.132880,0.0665,0.1605,-0.2783,-12.43
0.7450,0.060434,0.027500,0.132602,0.0657,0.1594,-0.2777,-12.40
0.7460,0.060499,0.027659,0.132325,0.0650,0.1582,-0.2771,-12.37
0.7470,0.060564,0.027816,0.132048,0.0642,0.1571,-0.2765,-12.35
0.7480,0.060627,0.027973,0.131772,0.0634,0.1560,-0.2759,-12.32
0.7490,0.060690,0.028128,0.131497,0.0627,0.1548,-0.2753,-12.29
0.7500,0.060752,0.028282,0.131222,0.0619,0.1537,-0.2746,-12.27
0.7510,0.060814,0.028436,0.130948,0.0611,0.1526,-0.2740,-12.24
0.7520,0.060875,0.028587,0.130674,0.0604,0.1515,-0.2735,-12.22
0.7530,0.060934,0.028738,0.130401,0.0596,0.1503,-0.2729,-12.19
0.7540,0.060994,0.028888,0.130129,0.0588,0.1492,-0.2723,-12.17
0.7550,0.061052,0.029037,0.129857,0.0581,0.1481,-0.2717,-12.15
0.7560,0.061109,0.029184,0.129585,0.0573,0.1470,-0.2711,-12.12
0.7570,0.061166,0.029330,0.129315,0.0565,0.1459,-0.2706,-12.10
0.7580,0.061222,0.029476,0.129045,0.0558,0.1448,-0.2700,-12.08
0.7590,0.061278,0.029620,0.128775,0.0550,0.1437,-0.2694,-12.06
0.7600,0.061332,0.029763,0.128506,0.0542,0.1426,-0.2689,-12.04
0.7610,0.061386,0.029905,0.128237,0.0535,0.1415,-0.2684,-12.02
0.7620,0.061439,0.030046,0.127970,0.0527,0.1404,-0.2678,-11.99
0.7630,0.061491,0.030185,0.127702,0.0520,0.1393,-0.2673,-11.97
0.7640,0.061543,0.030324,0.127435,0.0512,0.1382,-0.2668,-11.95
0.7650,0.061593,0.030462,0.127169,0.0505,0.1371,-0.2663,-11.93
0.7660,0.061643,0.030598,0.126903,0.0497,0.1361,-0.2657,-11.91
0.7670,0.061693,0.030734,0.126638,0.0489,0.1350,-0.2652,-11.89
0.7680,0.061741,0.030868,0.126373,0.0482,0.1339,-0.2648,-11.87
0.7690,0.061789,0.031002,0.126108,0.0474,0.1329,-0.2643,-11.85
0.7700,0.061836,0.031134,0.125844,0.0467,0.1318,-0.2638,-11.83
0.7710,0.061882,0.031265,0.125581,0.0459,0.1308,-0.2633,-11.81
0.7720,0.061927,0.031395,0.125318,0.0452,0.1298,-0.2629,-11.79
0.7730,0.061972,0.031525,0.125055,0.0444,0.1288,-0.2624,-11.77
0.7740,0.062016,0.031653,0.124793,0.0437,0.1277,-0.2620,-11.75
0.7750,0.062059,0.031780,0.124532,0.0430,0.1267,-0.2616,-11.72
0.7760,0.062102,0.031906,0.124270,0.0422,0.1257,-0.2611,-11.70
0.7770,0.062144,0.032031,0.124010,0.0415,0.1247,-0.2607,-11.68
0.7780,0.062185,0.032156,0.123749,0.0408,0.1238,-0.2603,-11.66
0.7790,0.062225,0.032279,0.123489,0.0400,0.1228,-0.2599,-11.64
0.7800,0.062265,0.032401,0.123230,0.0393,0.1218,-0.2595,-11.61
0.7810,0.062303,0.032522,0.122970,0.0386,0.1208,-0.2592,-11.59
0.7820,0.062341,0.032643,0.122712,0.0378,0.1199,-0.2588,-11.56
0.7830,0.062379,0.032762,0.122453,0.0371,0.1189,-0.2585,-11.54
0.7840,0.062416,0.032881,0.122195,0.0364,0.1180,-0.2581,-11.52
0.7850,0.062451,0.032998,0.121937,0.0357,0.1171,-0.2578,-11.49
0.7860,0.062487,0.033115,0.121679,0.0350,0.1162,-0.2574,-11.46
0.7870,0.062521,0.033230,0.121422,0.0342,0.1152,-0.2571,-11.44
0.7880,0.062555,0.033345,0.121165,0.0335,0.1143,-0.2568,-11.41
0.7890,0.062588,0.033459,0.120909,0.0328,0.1135,-0.2565,-11.38
0.7900,0.062620,0.033572,0.120653,0.0321,0.1126,-0.2562,-11.35
0.7910,0.062652,0.033684,0.120397,0.0314,0.1117,-0.2560,-11.32
0.7920,0.062683,0.033795,0.120141,0.0307,0.1108,-0.2557,-11.29
0.7930,0.062713,0.033906,0.119885,0.0300,0.1100,-0.2554,-11.26
0.7940,0.062743,0.034015,0.119630,0.0293,0.1091,-0.2552,-11.23
0.7950,0.062772,0.034124,0.119375,0.0286,0.1083,-0.2549,-11.20
0.7960,0.062800,0.034232,0.119121,0.0279,0.1074,-0.2547,-11.17
0.7970,0.062827,0.034339,0.118866,0.0272,0.1066,-0.2545,-11.13
0.7980,0.062854,0.034445,0.118612,0.0265,0.1058,-0.2543,-11.10
0.7990,0.062880,0.034550,0.118358,0.0258,0.1050,-0.2541,-11.07
0.8000,0.062906,0.034655,0.118104,0.0252,0.1042,-0.2539,-11.03
0.8010,0.062930,0.034758,0.117850,0.0245,0.1034,-0.2537,-10.99
0.8020,0.062955,0.034861,0.117597,0.0238,0.1026,-0.2535,-10.96
0.8030,0.062978,0.034964,0.117343,0.0231,0.1018,-0.2533,-10.92
0.8040,0.063001,0.035065,0.117090,0.0225,0.1010,-0.2531,-10.88
0.8050,0.063023,0.035166,0.116837,0.0218,0.1002,-0.2530,-10.84
0.8060,0.063044,0.035265,0.116584,0.0211,0.0995,-0.2528,-10.80
0.8070,0.063065,0.035364,0.116332,0.0204,0.0987,-0.2527,-10.76
0.8080,0.063085,0.035463,0.116079,0.0198,0.0980,-0.2525,-10.72
0.8090,0.063104,0.035560,0.115827,0.0191,0.0972,-0.2524,-10.68
0.8100,0.063123,0.035657,0.115575,0.0184,0.0965,-0.2522,-10.64
0.8110,0.063141,0.035753,0.115323,0.0178,0.0957,-0.2521,-10.59
0.8120,0.063158,0.035849,0.115071,0.0171,0.0950,-0.2520,-10.55
0.8130,0.063175,0.035943,0.114819,0.0165,0.0943,-0.2519,-10.50
0.8140,0.063191,0.036037,0.114567,0.0158,0.0935,-0.2518,-10.46
0.8150,0.063206,0.036130,0.114316,0.0151,0.0928,-0.2516,-10.41
0.8160,0.063221,0.036223,0.114064,0.0145,0.0921,-0.2515,-10.37
0.8170,0.063235,0.036315,0.113813,0.0138,0.0914,-0.2514,-10.32
0.8180,0.063248,0.036406,0.113561,0.0132,0.0907,-0.2513,-10.27
0.8190,0.063261,0.036496,0.113310,0.0125,0.0900,-0.2512,-10.23
0.8200,0.063273,0.036585,0.113059,0.0119,0.0893,-0.2511,-10.18
0.8210,0.063285,0.036674,0.112808,0.0112,0.0886,-0.2510,-10.13
0.8220,0.063296,0.036763,0.112557,0.0106,0.0879,-0.2509,-10.08
0.8230,0.063306,0.036850,0.112306,0.0099,0.0872,-0.2509,-10.03
0.8240,0.063315,0.036937,0.112056,0.0093,0.0865,-0.2508,-9.98
0.8250,0.063324,0.037023,0.111805,0.0086,0.0858,-0.2507,-9.93
0.8260,0.063332,0.037108,0.111554,0.0080,0.0851,-0.2506,-9.88
0.8270,0.063340,0.037193,0.111304,0.0073,0.0844,-0.2505,-9.83
0.8280,0.063347,0.037277,0.111054,0.0067,0.0837,-0.2504,-9.78
0.8290,0.063353,0.037361,0.110803,0.0060,0.0830,-0.2503,-9.73
0.8300,0.063359,0.037443,0.110553,0.0054,0.0823,-0.2502,-9.68
0.8310,0.063364,0.037525,0.110303,0.0047,0.0816,-0.2501,-9.63
0.8320,0.063368,0.037606,0.110053,0.0040,0.0809,-0.2500,-9.57
0.8330,0.063371,0.037687,0.109803,0.0034,0.0802,-0.2499,-9.52
0.8340,0.063374,0.037767,0.109553,0.0027,0.0794,-0.2499,-9.47
0.8350,0.063377,0.037846,0.109304,0.0021,0.0787,-0.2498,-9.42
0.8360,0.063378,0.037924,0.109054,0.0014,0.0780,-0.2497,-9.37
0.8370,0.063379,0.038002,0.108804,0.0008,0.0773,-0.2495,-9.31
0.8380,0.063380,0.038079,0.108555,0.0001,0.0766,-0.2494,-9.26
0.8390,0.063380,0.038155,0.108306,-0.0005,0.0759,-0.2493,-9.21
0.8400,0.063379,0.038230,0.108057,-0.0012,0.0752,-0.2492,-9.16
0.8410,0.063377,0.038305,0.107808,-0.0019,0.0744,-0.2491,-9.11
0.8420,0.063375,0.038379,0.107559,-0.0025,0.0737,-0.2490,-9.06
0.8430,0.063372,0.038453,0.107310,-0.0032,0.0730,-0.2489,-9.00
0.8440,0.063368,0.038525,0.107061,-0.0038,0.0722,-0.2487,-8.95
0.8450,0.063364,0.038597,0.106812,-0.0045,0.0715,-0.2486,-8.90
0.8460,0.063359,0.038668,0.106564,-0.0052,0.0707,-0.2485,-8.85
0.8470,0.063353,0.038739,0.106316,-0.0058,0.0700,-0.2483,-8.80
0.8480,0.063347,0.038808,0.106068,-0.0065,0.0692,-0.2482,-8.75
0.8490,0.063340,0.038877,0.105820,-0.0072,0.0685,-0.2480,-8.70
0.8500,0.063333,0.038945,0.105572,-0.0079,0.0677,-0.2479,-8.65
0.8510,0.063324,0.039012,0.105324,-0.0085,0.0669,-0.2477,-8.60
0.8520,0.063315,0.039079,0.105077,-0.0092,0.0661,-0.2475,-8.55
0.8530,0.063306,0.039145,0.104829,-0.0099,0.0654,-0.2474,-8.51
0.8540,0.063295,0.039210,0.104582,-0.0106,0.0646,-0.2472,-8.46
0.8550,0.063284,0.039274,0.104335,-0.0113,0.0638,-0.2470,-8.41
0.8560,0.063273,0.039337,0.104088,-0.0120,0.0630,-0.2468,-8.36
0.8570,0.063260,0.039400,0.103842,-0.0126,0.0622,-0.2466,-8.32
0.8580,0.063247,0.039462,0.103595,-0.0133,0.0613,-0.2464,-8.27
0.8590,0.063233,0.039523,0.103349,-0.0140,0.0605,-0.2462,-8.22
0.8600,0.063219,0.039583,0.103103,-0.0147,0.0597,-0.2460,-8.18
0.8610,0.063204,0.039642,0.102857,-0.0154,0.0589,-0.2458,-8.13
0.8620,0.063188,0.039700,0.102612,-0.0161,0.0580,-0.2456,-8.09
0.8630,0.063171,0.039758,0.102366,-0.0168,0.0572,-0.2454,-8.04
0.8640,0.063154,0.039815,0.102121,-0.0175,0.0563,-0.2451,-8.00
0.8650,0.063136,0.039871,0.101876,-0.0182,0.0555,-0.2449,-7.95
0.8660,0.063118,0.039926,0.101632,-0.0189,0.0546,-0.2446,-7.91
0.8670,0.063098,0.039980,0.101387,-0.0196,0.0538,-0.2444,-7.87
0.8680,0.063078,0.040033,0.101143,-0.0203,0.0529,-0.2441,-7.83
0.8690,0.063057,0.040086,0.100899,-0.0211,0.0520,-0.2439,-7.78
0.8700,0.063036,0.040137,0.100656,-0.0218,0.0511,-0.2436,-7.74
0.8710,0.063014,0.040188,0.100412,-0.0225,0.0502,-0.2434,-7.70
0.8720,0.062991,0.040238,0.100169,-0.0232,0.0493,-0.2431,-7.66
0.8730,0.062967,0.040287,0.099926,-0.0239,0.0484,-0.2428,-7.62
0.8740,0.062943,0.040335,0.099684,-0.0247,0.0475,-0.2425,-7.58
0.8750,0.062917,0.040382,0.099442,-0.0254,0.0466,-0.2422,-7.54
0.8760,0.062892,0.040428,0.099200,-0.0261,0.0457,-0.2419,-7.50
0.8770,0.062865,0.040473,0.098958,-0.0269,0.0448,-0.2416,-7.46
0.8780,0.062838,0.040517,0.098717,-0.0276,0.0439,-0.2413,-7.43
0.8790,0.062810,0.040561,0.098475,-0.0283,0.0429,-0.2410,-7.39
0.8800,0.062781,0.040603,0.098235,-0.0291,0.0420,-0.2407,-7.35
0.8810,0.062751,0.040645,0.097994,-0.0298,0.0411,-0.2404,-7.31
0.8820,0.062721,0.040685,0.097754,-0.0305,0.0401,-0.2401,-7.27
0.8830,0.062690,0.040725,0.097514,-0.0313,0.0392,-0.2398,-7.24
0.8840,0.062658,0.040764,0.097275,-0.0320,0.0382,-0.2394,-7.20
0.8850,0.062626,0.040801,0.097036,-0.0328,0.0373,-0.2391,-7.16
0.8860,0.062593,0.040838,0.096797,-0.0335,0.0363,-0.2388,-7.13
0.8870,0.062559,0.040874,0.096558,-0.0343,0.0353,-0.2384,-7.09
0.8880,0.062524,0.040909,0.096320,-0.0350,0.0344,-0.2381,-7.05
0.8890,0.062488,0.040942,0.096082,-0.0358,0.0334,-0.2377,-7.02
0.8900,0.062452,0.040975,0.095845,-0.0365,0.0324,-0.2374,-6.98
0.8910,0.062415,0.041007,0.095608,-0.0373,0.0314,-0.2370,-6.95
0.8920,0.062377,0.041038,0.095371,-0.0380,0.0304,-0.2367,-6.91
0.8930,0.062339,0.041068,0.095135,-0.0388,0.0294,-0.2363,-6.88
0.8940,0.062300,0.041097,0.094899,-0.0395,0.0285,-0.2360,-6.84
0.8950,0.062260,0.041125,0.094663,-0.0403,0.0275,-0.2356,-6.80
0.8960,0.062219,0.041152,0.094428,-0.0411,0.0265,-0.2352,-6.77
0.8970,0.062177,0.041178,0.094193,-0.0418,0.0255,-0.2349,-6.73
0.8980,0.062135,0.041202,0.093958,-0.0426,0.0245,-0.2345,-6.70
0.8990,0.062092,0.041226,0.093724,-0.0434,0.0234,-0.2341,-6.66
0.9000,0.062048,0.041249,0.093490,-0.0441,0.0224,-0.2337,-6.63
0.9010,0.062003,0.041271,0.093257,-0.0449,0.0214,-0.2333,-6.59
0.9020,0.061958,0.041292,0.093024,-0.0457,0.0204,-0.2330,-6.55
0.9030,0.061912,0.041312,0.092791,-0.0464,0.0194,-0.2326,-6.52
0.9040,0.061865,0.041331,0.092559,-0.0472,0.0184,-0.2322,-6.48
0.9050,0.061817,0.041348,0.092327,-0.0480,0.0174,-0.2318,-6.45
0.9060,0.061769,0.041365,0.092095,-0.0488,0.0163,-0.2314,-6.41
0.9070,0.061720,0.041381,0.091864,-0.0495,0.0153,-0.2310,-6.37
0.9080,0.061670,0.041396,0.091633,-0.0503,0.0143,-0.2306,-6.34
0.9090,0.061619,0.041409,0.091403,-0.0511,0.0132,-0.2302,-6.30
0.9100,0.061567,0.041422,0.091173,-0.0519,0.0122,-0.2298,-6.26
0.9110,0.061515,0.041434,0.090944,-0.0527,0.0112,-0.2294,-6.23
0.9120,0.061462,0.041444,0.090715,-0.0534,0.0101,-0.2290,-6.19
0.9130,0.061408,0.041454,0.090486,-0.0542,0.0091,-0.2286,-6.15
0.9140,0.061353,0.041462,0.090258,-0.0550,0.0081,-0.2281,-6.11
0.9150,0.061298,0.041470,0.090030,-0.0558,0.0070,-0.2277,-6.07
0.9160,0.061241,0.041476,0.089802,-0.0566,0.0060,-0.2273,-6.04
0.9170,0.061184,0.041481,0.089575,-0.0574,0.0049,-0.2269,-6.00
0.9180,0.061126,0.041486,0.089349,-0.0581,0.0039,-0.2264,-5.96
0.9190,0.061068,0.041489,0.089123,-0.0589,0.0028,-0.2260,-5.92
0.9200,0.061008,0.041491,0.088897,-0.0597,0.0018,-0.2256,-5.88
0.9210,0.060948,0.041492,0.088672,-0.0605,0.0007,-0.2251,-5.84
0.9220,0.060887,0.041492,0.088447,-0.0613,-0.0003,-0.2247,-5.80
0.9230,0.060825,0.041491,0.088222,-0.0621,-0.0014,-0.2243,-5.76
0.9240,0.060763,0.041489,0.087998,-0.0629,-0.0025,-0.2238,-5.72
0.9250,0.060699,0.041486,0.087775,-0.0637,-0.0035,-0.2234,-5.68
0.9260,0.060635,0.041482,0.087552,-0.0645,-0.0046,-0.2229,-5.64
0.9270,0.060570,0.041477,0.087329,-0.0652,-0.0057,-0.2225,-5.60
0.9280,0.060505,0.041471,0.087107,-0.0660,-0.0067,-0.2220,-5.56
0.9290,0.060438,0.041463,0.086885,-0.0668,-0.0078,-0.2215,-5.51
0.9300,0.060371,0.041455,0.086664,-0.0676,-0.0089,-0.2211,-5.47
0.9310,0.060303,0.041445,0.086443,-0.0684,-0.0100,-0.2206,-5.43
0.9320,0.060234,0.041435,0.086223,-0.0692,-0.0110,-0.2201,-5.39
0.9330,0.060164,0.041423,0.086003,-0.0700,-0.0121,-0.2196,-5.35
0.9340,0.060093,0.041410,0.085784,-0.0708,-0.0132,-0.2192,-5.30
0.9350,0.060022,0.041396,0.085565,-0.0716,-0.0143,-0.2187,-5.26
0.9360,0.059950,0.041381,0.085346,-0.0724,-0.0154,-0.2182,-5.22
0.9370,0.059877,0.041365,0.085129,-0.0732,-0.0165,-0.2177,-5.17
0.9380,0.059803,0.041348,0.084911,-0.0740,-0.0176,-0.2172,-5.13
0.9390,0.059729,0.041330,0.084694,-0.0748,-0.0187,-0.2167,-5.09
0.9400,0.059653,0.041310,0.084478,-0.0756,-0.0198,-0.2162,-5.04
0.9410,0.059577,0.041290,0.084262,-0.0764,-0.0209,-0.2157,-5.00
0.9420,0.059500,0.041268,0.084047,-0.0772,-0.0220,-0.2152,-4.96
0.9430,0.059423,0.041246,0.083832,-0.0780,-0.0231,-0.2146,-4.91
0.9440,0.059344,0.041222,0.083617,-0.0788,-0.0242,-0.2141,-4.87
0.9450,0.059265,0.041197,0.083404,-0.0797,-0.0253,-0.2136,-4.83
0.9460,0.059185,0.041171,0.083190,-0.0805,-0.0265,-0.2130,-4.78
0.9470,0.059104,0.041144,0.082978,-0.0813,-0.0276,-0.2125,-4.74
0.9480,0.059022,0.041115,0.082765,-0.0821,-0.0287,-0.2120,-4.70
0.9490,0.058939,0.041086,0.082554,-0.0829,-0.0299,-0.2114,-4.65
0.9500,0.058856,0.041055,0.082343,-0.0837,-0.0310,-0.2108,-4.61
0.9510,0.058772,0.041023,0.082132,-0.0845,-0.0321,-0.2103,-4.57
0.9520,0.058687,0.040991,0.081922,-0.0853,-0.0333,-0.2097,-4.52
0.9530,0.058601,0.040957,0.081713,-0.0862,-0.0344,-0.2091,-4.48
0.9540,0.058514,0.040921,0.081504,-0.0870,-0.0356,-0.2086,-4.44
0.9550,0.058427,0.040885,0.081296,-0.0878,-0.0367,-0.2080,-4.39
0.9560,0.058338,0.040848,0.081088,-0.0886,-0.0379,-0.2074,-4.35
0.9570,0.058249,0.040809,0.080881,-0.0894,-0.0391,-0.2068,-4.31
0.9580,0.058159,0.040769,0.080675,-0.0902,-0.0402,-0.2062,-4.27
0.9590,0.058069,0.040728,0.080469,-0.0911,-0.0414,-0.2056,-4.23
0.9600,0.057977,0.040686,0.080263,-0.0919,-0.0426,-0.2050,-4.19
0.9610,0.057885,0.040642,0.080059,-0.0927,-0.0438,-0.2044,-4.14
0.9620,0.057791,0.040598,0.079855,-0.0935,-0.0450,-0.2037,-4.10
0.9630,0.057697,0.040552,0.079651,-0.0944,-0.0462,-0.2031,-4.06
0.9640,0.057602,0.040505,0.079449,-0.0952,-0.0473,-0.2025,-4.02
0.9650,0.057507,0.040457,0.079247,-0.0960,-0.0485,-0.2018,-3.98
0.9660,0.057410,0.040408,0.079045,-0.0968,-0.0497,-0.2012,-3.94
0.9670,0.057313,0.040357,0.078844,-0.0977,-0.0510,-0.2005,-3.91
0.9680,0.057215,0.040305,0.078644,-0.0985,-0.0522,-0.1999,-3.87
0.9690,0.057116,0.040252,0.078445,-0.0993,-0.0534,-0.1992,-3.83
0.9700,0.057016,0.040198,0.078246,-0.1002,-0.0546,-0.1985,-3.79
0.9710,0.056915,0.040143,0.078048,-0.1010,-0.0558,-0.1978,-3.75
0.9720,0.056813,0.040086,0.077850,-0.1018,-0.0571,-0.1972,-3.72
0.9730,0.056711,0.040028,0.077653,-0.1027,-0.0583,-0.1965,-3.68
0.9740,0.056608,0.039969,0.077457,-0.1035,-0.0595,-0.1958,-3.65
0.9750,0.056504,0.039909,0.077262,-0.1043,-0.0608,-0.1951,-3.61
0.9760,0.056399,0.039847,0.077067,-0.1052,-0.0620,-0.1944,-3.58
