t,phi,alpha,theta,phi_dot,alpha_dot,theta_dot,tau
3.2200,-0.023667,-0.038705,0.026882,-0.2502,-0.3459,0.0977,-8.94
3.2300,-0.026125,-0.041957,0.027489,-0.2405,-0.3250,0.0731,-13.99
3.2400,-0.028448,-0.044887,0.027730,-0.2230,-0.2855,0.0287,-19.91
3.2500,-0.030548,-0.047296,0.027396,-0.1962,-0.2246,-0.0381,-26.67
3.2600,-0.032329,-0.048960,0.026251,-0.1589,-0.1394,-0.1298,-34.21
3.2700,-0.033677,-0.049628,0.024041,-0.1099,-0.0275,-0.2484,-42.38
3.2800,-0.034469,-0.049031,0.020494,-0.0479,0.1132,-0.3955,-50.97
3.2900,-0.034572,-0.046884,0.015332,0.0277,0.2843,-0.5715,-59.64
3.3000,-0.033847,-0.042897,0.008282,0.1175,0.4860,-0.7757,-67.89
3.3100,-0.032153,-0.036788,-0.000906,0.2209,0.7169,-1.0051,-75.03
3.3200,-0.029362,-0.028310,-0.012433,0.3363,0.9725,-1.2535,-80.15
3.3300,-0.025370,-0.017288,-0.026410,0.4599,1.2438,-1.5105,-82.20
3.3400,-0.020126,-0.003670,-0.042805,0.5853,1.5159,-1.7599,-80.10
3.3500,-0.013659,0.012400,-0.061389,0.7029,1.7668,-1.9799,-73.03
3.3600,-0.006109,0.030523,-0.081679,0.8003,1.9689,-2.1449,-60.89
3.3700,0.002254,0.050003,-0.102929,0.8642,2.0935,-2.2309,-44.66
3.3800,0.011039,0.069889,-0.124191,0.8846,2.1198,-2.2230,-26.31
3.3900,0.019787,0.089103,-0.144454,0.8580,2.0430,-2.1218,-7.53
3.4000,0.028041,0.106630,-0.162795,0.7878,1.8764,-1.9402,12.88
3.4100,0.035396,0.121666,-0.178461,0.6797,1.6403,-1.6899,41.99
3.4200,0.041470,0.133589,-0.190754,0.5312,1.3410,-1.3608,94.20
3.4300,0.045767,0.141713,-0.198739,0.3201,0.9472,-0.9027,190.98
3.4400,0.047424,0.144840,-0.200812,-0.0059,0.3700,-0.2120,361.26
3.4500,0.044816,0.140581,-0.194086,-0.5513,-0.5699,0.8996,649.85
3.4600,0.034739,0.124031,-0.173077,-1.5455,-2.2536,2.8260,1156.11
3.4700,0.010402,0.084682,-0.126212,-3.4066,-5.2658,6.2661,1500.00
3.4800,-0.035438,0.013813,-0.041248,-5.7721,-8.6630,10.3968,1500.00
3.4900,-0.105520,-0.089864,0.079150,-8.0401,-12.3396,13.1398,1500.00
3.5000,-0.190998,-0.210392,0.193483,-8.7111,-13.9235,11.3697,1500.00
3.5100,-0.274459,-0.295002,0.253165,-7.9040,-11.1157,7.8215,1500.00
3.5200,-0.348158,-0.307450,0.244274,-6.8243,-7.2194,4.7043,1500.00
3.5300,-0.409407,-0.241894,0.164831,-5.3798,-2.9778,2.4665,1500.00
3.5400,-0.453710,-0.111550,0.024741,-3.4709,1.0343,1.9154,1500.00
3.5500,-0.478183,0.052830,-0.149740,-1.5184,3.9768,3.3524,1500.00
3.5600,-0.485432,0.217623,-0.328061,-0.0882,5.5319,5.7459,1500.00
3.5700,-0.482518,0.359857,-0.488937,0.5009,6.1168,7.6831,1500.00
3.5800,-0.478546,0.470378,-0.624839,0.1541,6.3515,8.2949,1500.00
3.5900,-0.481861,0.551136,-0.741241,-0.8534,6.6651,7.5010,1500.00
3.6000,-0.495809,0.610341,-0.851736,-1.8467,7.2834,5.8499,1500.00
3.6100,-0.516792,0.658663,-0.970936,-2.2058,8.3845,4.1237,1500.00
3.6200,-0.536942,0.705752,-1.108112,-1.6714,9.5599,3.5453,0.00
3.6300,-0.549146,0.746000,-1.255113,-0.7801,10.5632,4.2864,0.00
3.6400,-0.551852,0.786512,-1.403178,0.2458,12.3252,5.3688,0.00
3.6500,-0.543559,0.830773,-1.502115,1.2775,13.1333,7.0206,0.00
3.6600,-0.530001,0.799602,-1.379024,1.2884,10.9730,8.9392,0.00
3.6700,-0.519981,0.656804,-1.196830,0.6627,7.6872,8.8727,0.00
3.6800,-0.517059,0.431063,-1.029581,0.1323,4.2013,5.4409,1500.00
3.6900,-0.512238,0.230406,-0.894099,0.8261,6.0941,5.9122,1500.00
3.7000,-0.500410,0.081399,-0.757844,1.4521,7.9962,8.1086,1500.00
3.7100,-0.486091,-0.069551,-0.619706,1.3260,5.1878,4.9937,1500.00
3.7200,-0.474190,-0.244943,-0.497581,1.0787,1.3084,0.5334,768.19
3.7300,-0.466207,-0.423500,-0.412285,0.5366,-3.2863,-7.0062,-1500.00
3.7400,-0.461578,-0.572540,-0.389166,0.5004,-7.9656,-14.3406,-1500.00
3.7500,-0.454037,-0.647549,-0.411598,1.0827,-12.1236,-19.5736,-1500.00
3.7600,-0.438569,-0.621438,-0.452872,2.0060,-15.1489,-22.6672,-1500.00
3.7700,-0.414221,-0.510349,-0.493916,2.7764,-16.6344,-24.4589,-1500.00
3.7800,-0.384959,-0.355750,-0.523577,2.9459,-16.5518,-25.6116,-1500.00
3.7900,-0.358011,-0.193250,-0.525819,2.3317,-15.0745,-26.3902,-1500.00
3.8000,-0.340645,-0.046091,-0.470187,1.1041,-12.6084,-27.2164,-1500.00
3.8100,-0.336083,0.072828,-0.313796,-0.0253,-10.3051,-29.1313,-1500.00
3.8200,-0.331805,0.171197,-0.007062,1.8052,-12.2171,-32.9873,-1500.00
3.8300,-0.274781,0.281889,0.431465,10.0629,-19.6416,-33.1613,-1500.00
3.8400,-0.130787,0.370131,0.847539,18.0129,-23.4761,-31.7824,-1500.00
3.8500,0.070912,0.412591,1.152112,21.1688,-24.6917,-32.6964,0.00
3.8600,0.267012,0.455810,1.231608,16.9338,-24.1525,-30.6905,0.00
3.8700,0.396682,0.551979,1.105385,9.2276,-24.1530,-23.1520,0.00
3.8800,0.455661,0.710400,0.982643,3.1198,-23.2719,-10.1776,-1500.00
3.8900,0.467455,0.884422,0.928868,-0.2546,-20.6579,-0.9880,-1500.00
3.9000,0.456365,1.030915,0.929735,-1.6933,-16.2318,2.6583,-1500.00
3.9100,0.438033,1.125318,0.955269,-1.7991,-11.6579,5.1151,0.00
3.9200,0.422238,1.163368,0.991153,-1.2988,-6.3983,6.4624,0.00
3.9300,0.413563,1.144549,1.009770,-0.3992,-0.4038,7.2656,0.00
3.9400,0.415496,1.081022,0.995872,0.7923,5.4351,7.9679,0.00
3.9500,0.430668,0.994144,0.962324,2.2860,8.0969,10.2915,1500.00
3.9600,0.462353,0.921317,0.950525,4.0258,8.2738,13.4418,1500.00
3.9700,0.508736,0.881824,0.957000,4.5857,5.2180,16.0519,1500.00
3.9800,0.548219,0.889999,0.930588,3.1843,-1.2747,18.5854,1500.00
3.9900,0.566965,0.948486,0.831687,0.3112,-7.9946,20.7897,1500.00
4.0000,0.546415,1.041168,0.659719,-4.6229,-12.9148,21.1893,1500.00
4.0100,0.474189,1.115483,0.461459,-9.6356,-11.7941,16.8983,0.00
4.0200,0.350637,1.136198,0.297403,-15.0816,-9.4048,10.7231,0.00
4.0300,0.167621,1.116204,0.206078,-21.5337,-6.0036,2.3683,0.00
4.0400,-0.084045,1.113751,0.226426,-28.6340,-4.3296,-7.0229,0.00
4.0500,-0.403140,1.218719,0.381793,-34.6096,-11.4109,-12.1297,0.00
4.0600,-0.764232,1.366307,0.679065,-36.7188,-25.2155,-9.6775,0.00
4.0700,-1.113561,1.112272,1.071587,-31.9624,-36.6943,-6.2247,0.00
4.0800,-1.396221,0.744891,1.246960,-25.2485,-35.2673,-3.6369,0.00
4.0900,-1.631323,0.448790,1.061566,-22.6941,-27.4094,0.9887,0.00
4.1000,-1.868897,0.243708,0.851891,-25.6788,-18.8443,3.6240,1500.00
4.1100,-2.152958,0.109491,0.699694,-30.4051,-12.6775,4.8511,1500.00
4.1200,-2.444679,0.014304,0.612496,-26.0188,-8.6742,4.0007,1500.00
4.1300,-2.644139,-0.058128,0.590108,-13.7449,-5.8981,0.8153,1500.00
4.1400,-2.720520,-0.100143,0.613576,-2.4546,-2.5055,-2.7757,1500.00
4.1500,-2.708907,-0.099093,0.648548,3.6813,1.7093,-3.8501,1500.00
4.1600,-2.660937,-0.068957,0.671769,5.3712,5.1984,-2.2282,1500.00
4.1700,-2.607239,-0.033452,0.673363,5.2127,7.2792,0.3092,1500.00
4.1800,-2.558732,-0.005228,0.647462,4.4454,8.0009,2.4407,1500.00
4.1900,-2.519582,0.013561,0.593100,3.3657,7.5442,3.6625,1500.00
4.2000,-2.492607,0.028206,0.515204,2.0199,6.0593,3.8547,1500.00
4.2100,-2.480376,0.052159,0.423766,0.4289,3.6483,2.8588,1500.00
4.2200,-2.484949,0.111986,0.335546,-1.3005,0.4733,-0.0055,1500.00
4.2300,-2.505201,0.257362,0.282098,-2.4886,-2.6341,-6.9647,1500.00
4.2400,-2.523621,0.555729,0.308826,-0.4132,-2.5703,-21.7934,1500.00
4.2500,-2.511998,0.916330,0.365063,1.5111,-3.7638,-31.0896,-1229.86
4.2600,-2.500219,1.089243,0.366123,1.2871,-13.3328,-27.9228,0.00
4.2700,-2.479147,1.082077,0.338817,2.5205,-19.3860,-26.5460,0.00
4.2800,-2.454973,0.928140,0.306903,2.5486,-21.9609,-24.6943,-1500.00
4.2900,-2.423312,0.692192,0.299996,3.8848,-24.6848,-24.8328,-1500.00
4.3000,-2.379919,0.409570,0.294325,4.4234,-26.7024,-26.6285,-1500.00
4.3100,-2.341431,0.096397,0.280994,3.1323,-26.3745,-26.3767,-1500.00
4.3200,-2.317890,-0.231492,0.286709,1.7014,-23.5119,-23.8729,-1500.00
4.3300,-2.305302,-0.553767,0.317802,0.9584,-18.7361,-21.1853,-1500.00
4.3400,-2.296346,-0.841919,0.343059,0.9579,-12.5139,-20.3803,-1500.00
4.3500,-2.283769,-1.039520,0.313619,1.6243,-5.1307,-22.9919,-1500.00
4.3600,-2.265917,-1.034669,0.211919,1.9061,1.0269,-25.2605,-1500.00
4.3700,-2.246988,-0.787174,0.064414,1.5911,4.2234,-25.9664,-1500.00
4.3800,-2.240797,-0.388281,-0.048215,-0.5619,0.4971,-14.1492,1500.00
4.3900,-2.257292,0.012969,-0.063229,-2.4889,-1.0681,1.8514,1500.00
4.4000,-2.285589,0.280485,-0.052063,-2.8914,3.2072,8.2229,1500.00
4.4100,-2.312599,0.352036,-0.009036,-2.5884,10.1636,5.3269,1500.00
4.4200,-2.343462,0.224603,0.098571,-4.0841,18.7412,-0.7108,1500.00
4.4300,-2.406632,-0.058100,0.283661,-8.6307,25.9231,0.2397,1500.00
4.4400,-2.507396,-0.326492,0.479125,-10.7253,25.9597,10.0504,1500.00
4.4500,-2.610619,-0.440122,0.630520,-9.6701,23.8707,18.3965,1500.00
4.4600,-2.698994,-0.366523,0.726686,-8.1299,21.9503,23.3708,1500.00
4.4700,-2.775947,-0.147500,0.765574,-7.4581,21.1004,25.8808,1500.00
4.4800,-2.851355,0.158714,0.764208,-7.7074,21.3416,25.7195,1500.00
4.4900,-2.927360,0.482855,0.760375,-7.0389,19.4200,23.4554,1500.00
4.5000,-2.978769,0.626120,0.702528,-2.9714,9.0000,23.3087,1500.00
4.5100,-2.989547,0.447738,0.545655,0.2255,-1.0154,18.9775,1500.00
4.5200,-2.984005,0.131435,0.453227,0.4690,-5.9262,6.7960,1500.00
4.5300,-2.985039,-0.215452,0.525372,-0.6936,-8.6102,-6.0261,1500.00
4.5400,-2.995486,-0.560084,0.729812,-1.1215,-9.2639,-11.6192,1500.00
4.5500,-3.000933,-0.858234,0.973138,0.3392,-9.0332,-9.4574,598.82
4.5600,-2.979802,-1.047057,1.177557,4.2845,-10.8582,-3.2669,0.00
4.5700,-2.902755,-1.061706,1.297143,11.5506,-14.2384,2.0987,0.00
4.5800,-2.735102,-0.929954,1.323632,22.0915,-16.6851,5.1663,0.00
4.5900,-2.464076,-0.746685,1.280654,30.6240,-16.5616,4.6434,0.00
4.6000,-2.167600,-0.591262,1.177010,26.1532,-15.0826,-2.5618,0.00
4.6100,-1.969330,-0.525229,1.004605,13.9627,-15.6077,-12.6401,-1500.00
4.6200,-1.875672,-0.575707,0.748787,5.8322,-17.6496,-19.3515,-1500.00
4.6300,-1.837641,-0.719948,0.439260,2.5524,-18.7297,-23.4911,-1500.00
4.6400,-1.813554,-0.909942,0.097891,2.7399,-17.0095,-27.6877,-1500.00
4.6500,-1.774751,-1.119837,-0.277934,5.0101,-12.3405,-32.4372,0.00
4.6600,-1.710643,-1.374694,-0.674895,8.0037,-8.2631,-35.8602,0.00
4.6700,-1.609933,-1.405988,-1.010982,11.9240,-8.1330,-37.6347,0.00
4.6800,-1.491142,-0.902257,-0.863571,10.5377,-20.6388,-34.5999,-1500.00
4.6900,-1.415170,-0.394512,-0.408522,4.7720,-28.3014,-35.2746,-1500.00
4.7000,-1.394922,0.023374,0.041018,-0.5833,-33.3767,-36.3641,-1500.00
4.7100,-1.427394,0.316591,0.493863,-5.5317,-38.3636,-35.8683,-1500.00
4.7200,-1.489546,0.385495,0.938783,-5.6948,-39.6774,-35.6839,-1500.00
4.7300,-1.519725,0.281688,1.334824,0.5351,-37.4883,-36.3493,0.00
4.7400,-1.444707,0.173937,1.392061,16.7497,-36.3193,-37.0502,0.00
4.7500,-1.098495,0.171260,1.075029,56.2440,-33.4960,-31.9599,0.00
4.7600,-0.363789,0.246430,0.835454,72.6887,-24.6106,-19.8716,-1500.00
4.7700,0.119067,0.321752,0.620513,26.7181,-27.2831,-19.7991,-1500.00
4.7800,0.246153,0.315769,0.390703,2.1011,-25.3919,-16.6532,-1500.00
4.7900,0.200981,0.292710,0.292460,-9.7287,-9.1109,1.1678,1500.00
4.8000,0.050352,0.335138,0.336712,-17.9430,2.0453,14.1011,1500.00
4.8100,-0.109708,0.370949,0.233183,-13.6384,3.0469,3.6400,1500.00
4.8200,-0.217954,0.457669,0.021692,-8.0320,-1.2655,-2.6907,1500.00
4.8300,-0.265628,0.536803,-0.170488,-1.4674,-13.0441,-1.8934,-1500.00
4.8400,-0.231528,0.478517,-0.230485,9.3073,-30.2302,5.8306,-1500.00
4.8500,-0.050959,0.217610,-0.079663,25.8128,-39.4117,13.9787,-1500.00
4.8600,0.192103,-0.081667,0.304627,17.6575,-19.6405,13.8426,-1500.00
4.8700,0.275071,-0.235113,0.774257,0.7077,8.4177,8.8054,1500.00
4.8800,0.240477,-0.301557,0.981087,-5.3754,25.3902,6.7044,1500.00
4.8900,0.209867,-0.353539,0.837134,0.2946,19.0754,-2.3322,1500.00
4.9000,0.251531,-0.339201,0.663509,7.4410,5.1850,-9.2713,-1500.00
4.9100,0.354356,-0.287142,0.519166,12.6442,-2.4599,-9.6728,-1500.00
4.9200,0.491822,-0.234878,0.399892,13.8594,-5.5059,-7.8309,-1500.00
4.9300,0.612825,-0.219203,0.308131,9.8585,-7.7760,-8.4528,-1500.00
4.9400,0.686173,-0.268324,0.279400,5.2248,-8.7961,-6.5382,-1500.00
4.9500,0.724828,-0.367976,0.348993,2.9620,-8.3169,-0.8160,-1500.00
4.9600,0.750769,-0.465185,0.476843,2.4166,-8.3330,3.8063,-1500.00
4.9700,0.775602,-0.497605,0.566925,2.6461,-7.6379,6.4495,-1500.00
4.9800,0.805457,-0.441506,0.571875,3.3556,-5.2057,7.1241,-1500.00
4.9900,0.843014,-0.311579,0.528791,4.1104,-2.9380,4.7354,-1500.00
5.0000,0.887275,-0.117292,0.506124,4.7070,-1.4535,-0.7195,-1500.00
5.0100,0.937295,0.165175,0.572093,5.3111,-0.1662,-11.2559,-1500.00
5.0200,0.994956,0.639814,0.837272,6.1865,1.2932,-42.8368,-1500.00
5.0300,1.033669,1.503774,1.150482,0.1557,-21.4922,-87.5164,0.00
5.0400,1.003664,0.791207,0.449867,-5.3857,-33.2514,-69.8791,-1500.00
5.0500,0.937078,0.288191,-0.102490,-7.3990,-40.3911,-51.2192,-1500.00
5.0600,0.864945,-0.075368,-0.377778,-6.3620,-36.6140,-36.7232,-1500.00
5.0700,0.823130,-0.395798,-0.455378,-1.9311,-20.8225,-16.6341,-1500.00
5.0800,0.825011,-0.613406,-0.473574,1.9967,-8.5997,-0.1216,-1500.00
5.0900,0.858867,-0.638262,-0.459027,4.3865,0.0682,9.9297,-1500.00
5.1000,0.904848,-0.465654,-0.383781,4.4145,4.9510,11.1366,-1500.00
5.1100,0.943369,-0.244055,-0.291874,3.3843,3.3214,5.0229,-1500.00
5.1200,0.976542,-0.104918,-0.258276,3.4916,-1.3528,-0.7492,-1500.00
5.1300,1.017702,-0.094143,-0.306151,4.8966,-4.0771,-3.3921,-1500.00
5.1400,1.079345,-0.245590,-0.464437,7.6705,0.1565,-3.9295,-1500.00
5.1500,1.180162,-0.625908,-0.815835,11.9737,23.1281,-0.7195,-1500.00
5.1600,1.265994,-1.187942,-1.046211,3.9198,59.3552,6.0236,0.00
5.1700,1.288994,-1.234976,-0.751184,2.2668,39.5790,16.2368,0.00
5.1800,1.315069,-0.968888,-0.501409,2.9197,23.0336,14.4596,1500.00
5.1900,1.346315,-0.802407,-0.344187,3.2121,11.6259,9.1319,-388.21
5.2000,1.374512,-0.717756,-0.241184,2.3974,3.7131,3.5054,-1500.00
5.2100,1.393433,-0.682413,-0.159007,1.3753,-2.5550,-1.0577,-1500.00
5.2200,1.400811,-0.667577,-0.078150,0.0773,-7.1550,-4.1883,-1500.00
5.2300,1.393294,-0.641434,0.015409,-1.6129,-10.2281,-6.1114,-1500.00
5.2400,1.366680,-0.568655,0.122383,-3.6990,-11.3609,-7.1560,-1500.00
5.2500,1.320282,-0.413797,0.223845,-5.2740,-8.7341,-7.6412,-1500.00
5.2600,1.278699,-0.237389,0.345311,-3.1593,-4.6121,-9.0954,-1500.00
5.2700,1.249723,-0.138547,0.546074,-3.0329,-3.1868,-11.3646,-1500.00
5.2800,1.211905,-0.087560,0.796173,-4.6944,-1.3495,-12.2014,-1500.00
5.2900,1.152327,-0.046868,1.048598,-7.2651,1.5591,-11.8445,0.00
5.3000,1.065345,-0.000600,1.198059,-10.1758,4.4302,-10.0679,0.00
5.3100,0.941083,0.044454,1.078666,-15.3910,6.5815,-7.3297,0.00
5.3200,0.696753,0.054738,0.775366,-41.0215,5.9944,-2.4509,1500.00
5.3300,-0.137433,-0.001125,0.458687,-100.0000,-0.1706,-0.6644,1500.00
5.3400,-1.124396,-0.130734,0.179289,-87.1184,2.2510,5.4257,1500.00
5.3500,-1.530789,-0.368516,-0.076671,-10.4102,2.0723,0.4095,1500.00
5.3600,-1.556528,-0.570506,-0.172845,-0.4792,3.6687,-10.6577,1500.00
5.3700,-1.591775,-0.619478,0.005084,-6.9624,7.1296,-22.9494,1500.00
5.3800,-1.684311,-0.592011,0.372102,-10.4561,3.9364,-25.0950,1500.00
5.3900,-1.787331,-0.568712,0.784476,-9.7920,-3.8468,-21.7353,1500.00
5.4000,-1.875878,-0.537405,1.197294,-7.7390,-11.6290,-20.0989,0.00
5.4100,-1.942052,-0.436175,1.382590,-5.7410,-18.8155,-22.2813,0.00
5.4200,-1.996493,-0.224132,0.974316,-5.3158,-18.1307,-20.3814,-1500.00
5.4300,-2.049127,0.048815,0.545288,-5.3076,-14.5934,-16.3434,-1500.00
5.4400,-2.103567,0.318553,0.162744,-5.5169,-10.7141,-12.6095,1500.00
5.4500,-2.156504,0.512969,-0.183353,-4.9442,-10.3166,-12.1609,1500.00
5.4600,-2.200521,0.585072,-0.461812,-3.9856,-15.5586,-14.8031,-1500.00
5.4700,-2.237932,0.519580,-0.576876,-3.4673,-20.6853,-15.9943,-1500.00
5.4800,-2.267467,0.374570,-0.544595,-2.3210,-17.7495,-9.9328,-1500.00
5.4900,-2.280795,0.248028,-0.506211,-0.0846,-10.2593,0.1854,1500.00
5.5000,-2.265611,0.159707,-0.547646,3.0029,-5.3468,9.5151,1500.00
5.5100,-2.221940,0.072825,-0.672719,5.5346,-5.2489,15.4881,1500.00
5.5200,-2.157605,-0.057831,-0.872993,7.1058,-8.5217,20.2515,1500.00
5.5300,-2.084224,-0.244617,-1.135830,7.2185,-12.0916,24.3119,0.00
5.5400,-2.018788,-0.403676,-1.258044,5.7333,-9.1278,24.6920,0.00
5.5500,-1.973326,-0.366712,-0.936679,3.2451,3.6956,23.1581,1500.00
5.5600,-1.959630,-0.135329,-0.513383,-0.7072,15.7133,27.2043,1500.00
5.5700,-1.995295,0.098329,-0.121782,-6.7649,21.9191,31.7368,1500.00
5.5800,-2.113083,0.228092,0.244768,-17.3213,24.7372,34.5415,1500.00
5.5900,-2.352252,0.185020,0.599496,-30.6548,27.5783,35.7664,1500.00
5.6000,-2.695878,-0.009621,0.790254,-33.8892,32.6056,34.7023,1500.00
5.6100,-2.948627,-0.200730,0.686411,-15.2183,36.9972,36.7846,1500.00
5.6200,-2.995481,-0.177312,0.364787,4.0113,41.8380,43.6059,1500.00
5.6300,-2.910733,0.184876,-0.023898,10.6613,46.7426,48.0706,1500.00
5.6400,-2.811777,0.658632,-0.301864,8.3963,45.1508,41.7931,1500.00
5.6500,-2.747028,1.046123,-0.295221,4.8723,35.9198,30.9340,1500.00
5.6600,-2.711535,1.251188,-0.077830,2.5767,29.5201,24.0654,0.00
5.6700,-2.689044,1.137760,0.199971,2.2418,29.0775,21.4084,0.00
5.6800,-2.660372,0.834200,0.412783,3.7192,31.3146,20.2516,1500.00
5.6900,-2.613491,0.499336,0.462044,5.5278,30.3489,18.0953,1500.00
5.7000,-2.551919,0.196002,0.384674,6.6437,27.2272,16.1960,1500.00
5.7100,-2.481737,-0.067590,0.246335,7.3586,25.0231,16.0384,1500.00
